,fluxes,reduced_costs,equ
MEOHtrpp,0.0,2.0,meoh_p --> meoh_c
SCYSDS,0.0004585423691548701,-131.12909671257535,cys__L_c + sufse_c --> ala__L_c + sufsesh_c
S2FE2SS,0.000119874878956392,-962.3488714334089,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s_c + 2.0 sufse_c
S4FE4SR,0.00010897716268762911,-69.39868963859044,fadh2_c + 2.0 h_c + sufbcd_2fe2s2_c --> fad_c + sufbcd_4fe4s_c
SELtex,0.0,-2.0,sel_e --> sel_p
SELR,0.0,696.940861459493,mql8_c + sel_c --> h2o_c + mqn8_c + slnt_c
OGMEACPD,8.38285866827915e-07,-41578730.9961387,hgmeACP_c --> egmeACP_c + h2o_c
EGMEACPR,8.38285866827915e-07,-33253258.86437574,egmeACP_c + h_c + nadph_c --> gmeACP_c + nadp_c
OPMEACPR,8.38285866827915e-07,-26915336.987359375,h_c + nadph_c + opmeACP_c --> hpmeACP_c + nadp_c
PMEACPE,8.38285866827915e-07,-63786.3041985631,h2o_c + pmeACP_c --> meoh_c + pimACP_c
MEOHtex,0.0,2.0,meoh_e --> meoh_p
EX_5mtr_e,-0.0,-2.0,5mtr_e --> 
MECDPDH5,0.0010013324679258861,-203.2720603526668,2mecdp_c + 2.0 flxr_c + h_c --> 2.0 flxso_c + h2mb4p_c + h2o_c
RNTR1c2,0.01096729399570961,-119.64786947646553,atp_c + 2.0 flxr_c + 2.0 h_c --> datp_c + 2.0 flxso_c + h2o_c
RNTR2c2,0.011323984632044889,-194.3470587442016,2.0 flxr_c + gtp_c + 2.0 h_c --> dgtp_c + 2.0 flxso_c + h2o_c
RNTR3c2,0.011323984632044889,-169.0204029373349,ctp_c + 2.0 flxr_c + 2.0 h_c --> dctp_c + 2.0 flxso_c + h2o_c
RNTR4c2,0.0,-60.81173269830987,2.0 flxr_c + 2.0 h_c + utp_c --> dutp_c + 2.0 flxso_c + h2o_c
FLDR2,0.034616595727725276,-34.33425172395437,2.0 flxso_c + nadph_c --> 2.0 flxr_c + h_c + nadp_c
CDGS,0.0,-2.0,cph4_c + h_c --> cdg_c + nh4_c
5MTRtpp,0.0,-2.0,5mtr_c + h_c --> 5mtr_p + h_p
TTRCYCtex,0.0,-2.0,ttrcyc_e --> ttrcyc_p
TTRCYCtpp,0.0,47.92148051959657,h_p + ttrcyc_p --> h_c + ttrcyc_e
FESR,0.0032726680240961798,-13.160443951634079,3fe4s_c + fe2_c --> 4fe4s_c
OXCOAHDH,0.0,-33.83795327221742,2oxpaccoa_c + 2.0 h2o_c + nadp_c --> 3oxdhscoa_c + 2.0 h_c + nadph_c
DHACOAH,0.0,-39.966513512597885,23dhacoa_c + h2o_c --> 3hadpcoa_c
THFAT,0.0,-97.60409919754602,h2o_c + methf_c --> 5fthf_c + h_c
FOMETRi,0.0,244.7097704506734,5fthf_c + h_c --> h2o_c + methf_c
SLNTtex,0.0,-2.0,slnt_e --> slnt_p
SELGTHR2,0.0,-2.0000000000009095,dgslnt_c + h_c + nadph_c --> gslnt_c + gthrd_c + nadp_c
GDPTPDP,0.0,667.1997511268432,gdptp_c + h2o_c --> gtp_c + ppi_c
COLIPAKpp,0.0,-30.027939806386712,colipa_p + udcpdp_p --> colipap_p + udcpp_p
3HPPtpp,0.0,3258.649972170563,3hpp_c + h_c --> 3hpp_p + h_p
MPTSS,0.0,-283.3530350688379,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c
CPMPS,0.0,-232.50082718996055,gtp_c + h2o_c --> cpmp_c + ppi_c
LIPOCT,0.0,1190100.6723549329,h_c + ocACP_c --> ACP_c + octapb_c
LIPOS,0.0,-251.94419210116484,4fe4s_c + 2.0 amet_c + h_c + nad_c + octapb_c --> 2fe2s_c + 2.0 dad_5_c + 2.0 fe2_c + lipopb_c + 2.0 met__L_c + nadh_c
OCTNLL,0.0,1189451.4555925976,atp_c + h_c + octa_c --> amp_c + octapb_c + ppi_c
LIPATPT,0.0,-49.57297600682887,atp_c + lipoate_c --> lipoamp_c + ppi_c
LIPAMPL,0.0,-79.56937514615356,lipoamp_c --> amp_c + lipopb_c
ALDD19xr,0.0,-289.8579550563554,h2o_c + nad_c + pacald_c --> 2.0 h_c + nadh_c + pac_c
MMM,0.0,-8.890516510640737,succoa_c --> mmcoa__S_c
MOGDS,0.0,-36.04008593142498,gtp_c + h_c + moco_c --> mocogdp_c + ppi_c
WCOS,0.0,-38.15840128733544,2.0 h_c + mptamp_c + tungs_c --> amp_c + cu2_c + h2o_c + wco_c
RFAMPtpp,0.0,43.92148051959657,h_p + rfamp_p --> h_c + rfamp_e
VPAMTr,0.17736536198931707,-73.96030591128056,3mob_c + ala__L_c --> pyr_c + val__L_c
ACOLIPAabctex,0.0,-2.0000000000002274,acolipa_p + atp_c + h2o_c --> acolipa_e + adp_c + h_c + pi_c
ECA4COLIPAabctex,0.0,-2.0000000000002274,atp_c + eca4colipa_p + h2o_c --> adp_c + eca4colipa_e + h_c + pi_c
COLIPAPabctex,0.0,-2.0,atp_c + colipap_p + h2o_c --> adp_c + colipap_e + h_c + pi_c
CH4tex,0.0,-2.0,ch4_e --> ch4_p
TARTRDtex,0.0,-2.0,tartr__D_e --> tartr__D_p
3OXCOAT,0.0,-58.47003602189943,coa_c + oxadpcoa_c --> accoa_c + succoa_c
BTNt2ipp,0.0,-2.0,btn_p + h_p --> btn_c + h_c
BTNtex,0.0,-2.0,btn_e --> btn_p
2DGULRGx,0.0,298.49277581613126,2dhguln_c + h_c + nadh_c --> glcn_c + nad_c
2DGULRGy,0.0,215.64830000035616,2dhguln_c + h_c + nadph_c --> glcn_c + nadp_c
AP4AS,0.0,574.3292101372131,2.0 atp_c + h_c --> ap4a_c + ppi_c
ARBTptspp,0.0,-1.9999999999999858,arbt_p + pep_c --> arbt6p_c + pyr_c
ARBTtex,0.0,-2.0,arbt_e --> arbt_p
EX_arbt_e,0.0,172.75264928049876,arbt_e --> 
DMSOtpp,0.0,-2.0,dmso_p --> dmso_c
PYDXtex,0.0,-2.0,pydx_e --> pydx_p
PYDXtpp,0.0,-2.0,pydx_p --> pydx_c
SUCASPtpp,0.0,-2.000000000000057,asp__L_p + succ_c --> asp__L_c + succ_p
SUCMALtpp,0.0,-2.0,mal__L_p + succ_c --> mal__L_c + succ_p
PYDXNtex,0.0,2.0,pydxn_e --> pydxn_p
PYDXNtpp,0.0,-2.0,pydxn_p --> pydxn_c
PYDAMtex,0.0,-2.0,pydam_e --> pydam_p
PYDAMtpp,0.0,-2.0,pydam_p --> pydam_c
13PPDH2,0.0,798.4451763623535,3hppnl_c + h_c + nadph_c --> 13ppd_c + nadp_c
TARTt2_3pp,0.0,135.7644415587897,3.0 h_p + tartr__D_p --> 3.0 h_c + tartr__D_c
SUCTARTtpp,0.0,-2.0,succ_c + tartr__D_p --> succ_p + tartr__D_c
APCS,0.0,-153.9300607984178,15dap_c + ametam_c --> 5mta_c + h_c + na15dap_c
CHTBSptspp,0.0,-1.9999999999999858,chtbs_p + pep_c --> chtbs6p_c + pyr_c
CHTBStex,0.0,-2.0,chtbs_e --> chtbs_p
TRPtipp,0.0,47.921480519597026,trp__L_c --> trp__L_p
TYRtipp,0.0,47.92148051959657,tyr__L_c --> tyr__L_p
ThDPAT,0.0,-2.0,adp_c + h_c + thmpp_c --> athtp_c + pi_c
GHBDHx,0.0,246.02356427626032,h_c + nadh_c + sucsal_c --> ghb_c + nad_c
APPLDHr,0.0,1967.6380119056844,aact_c + h_c + nadh_c --> appl_c + nad_c
SPMDt3pp,0.0,238.66398512860133,h_p + spmd_c --> h_c + spmd_p
PHEtipp,0.0,47.92148051959657,phe__L_c --> phe__L_p
G2PP,0.0,-90.58772516324298,glyc2p_c + h2o_c --> glyc_c + pi_c
MALt3pp,0.0,47.92148051959657,h_p + mal__L_c --> h_c + mal__L_p
CITt3pp,0.0,47.92148051959657,cit_c + h_p --> cit_p + h_c
DHNPA2r,0.0002804066224539048,-575.6616201589175,dhnpt_c --> 6hmhpt_c + gcald_c
QUIN2tpp,0.0,2.0,quin_p --> quin_c
GLYC2Pabcpp,0.0,123.69734073609303,atp_c + glyc2p_p + h2o_c --> adp_c + glyc2p_c + h_c + pi_c
CRNDtex,0.0,-2.0,crn__D_e --> crn__D_p
SHGO,0.0,-68.41375818386564,S2hglut_c + o2_c --> akg_c + h2o2_c
NADHXD,0.0,265.05853097700685,adp_c + nadhx__S_c --> amp_c + h_c + nadh_c + pi_c
NADPHHR,0.0,823.966925825484,h2o_c + nadph_c --> nadphx__R_c
NADPHHS,0.0,665.8590511673552,h2o_c + nadph_c --> nadphx__S_c
NADHHS,0.0,-16.815153526022186,h2o_c + nadh_c --> nadhx__S_c
NADHXE,0.0,397.88128299303185,nadhx__S_c --> nadhx__R_c
SELabcpp,0.0,-2.0000000000002274,atp_c + h2o_c + sel_p --> adp_c + h_c + pi_c + sel_c
PYK2,0.0,142.75552031905082,h_c + pep_c + udp_c --> pyr_c + utp_c
PYK3,0.0,43.489902514114036,gdp_c + h_c + pep_c --> gtp_c + pyr_c
PYK4,0.0,153.67869434518337,cdp_c + h_c + pep_c --> ctp_c + pyr_c
NADPHXD,0.0,-164.70582262690004,adp_c + nadphx__S_c --> amp_c + h_c + nadph_c + pi_c
NADHHR,0.0,491.60646107969933,h2o_c + nadh_c --> nadhx__R_c
NADPHXE,0.0,-83.0525160244215,nadphx__R_c --> nadphx__S_c
ALAtpp,0.0,43.92148051959657,ala__L_c --> ala__L_p
DHBSZ3FEabcpp,0.0,-2.0000000000002274,atp_c + fe3dhbzs3_p + h2o_c --> adp_c + fe3dhbzs3_c + h_c + pi_c
FE3DHBZS3R,0.0,-89.02488748785976,2.0 fe3dhbzs3_c + nadph_c --> 2.0 23dhbzs3_c + 2.0 fe2_c + 3.0 h_c + nadp_c
DXYLONtpp,0.0,2.0,dxylnt_p --> dxylnt_c
DXYLTD,0.0,93.36821577854636,dxylnt_c --> 2ddara_c + h2o_c
2DDARAA,0.0,256.7538694924117,2ddara_c --> gcald_c + pyr_c
2DGLCptspp,0.0,-1.9999999999999858,2dglc_p + pep_c --> 2doxg6p_c + pyr_c
GNP,0.0,273.379322557194,6pgc_c + h2o_c --> glcn_c + pi_c
ALLTAMH2,0.0,-15.50592350359463,alltt_c + h2o_c + 2.0 h_c --> co2_c + nh4_c + urdgci_c
UGCIAMH,0.0,-5.588949855312279,h2o_c + urdgci_c --> nh4_c + urdglyc_c
METGLCUR,0.0,-184.11635327920138,h2o_c + metglcur_c --> glcur_c + meoh_c
ACOAD1fr,0.1491645871433592,-34.63302101427689,b2coa_c + fadh2_c --> btcoa_c + fad_c
23DOGULNt4pp,0.0,-2.0,23doguln_p + na1_p --> 23doguln_c + na1_c
FE3DCITexs,0.0,197.5684840803474,2.0 cit_e + fe3_e --> fe3dcit_e
FEENTERES,0.0,-67.00786714644872,feenter_c + h2o_c --> fe3dhbzs3_c
FEENTERR4,0.0,258.6063706585128,2.0 feenter_c + nadph_c --> 2.0 enter_c + 2.0 fe2_c + h_c + nadp_c
DXYLONtex,0.0,2.0,dxylnt_e --> dxylnt_p
PSURItex,0.0,2.0,psuri_e --> psuri_p
ALR2x,0.0,30.03468704869571,h_c + mthgxl_c + nadh_c --> acetol_c + nad_c
OMPHHXy,0.0,-92.1880559787387,2omph_c + h_c + nadph_c + o2_c --> 2ombzl_c + h2o_c + nadp_c
CHLt3pp,0.0,93.84296103919314,chol_c + h_p --> chol_p + h_c
GLYBt3pp,0.0,-2.0,glyb_c + h_p --> glyb_p + h_c
AI2tpp,0.0,-2.0,mththf_c --> mththf_p
Ftpp,0.0,-2.0,f_c --> f_p
SQVOSI,0.0,-174.43248038541716,sq_c --> sf_c
6D6SPA,0.0,783.3153269674432,sfp_c --> dhap_c + sla_c
DHPStr,0.0,-2.0,dhps_c --> dhps_p
SQtr,0.0,-2.0,sq_p --> sq_c
DHPStex,0.0,2.0,dhps_e --> dhps_p
FMNtex,0.0,2.0,fmn_p --> fmn_e
EX_dxylnt_e,0.00018693774830259228,-2.0,dxylnt_e --> 
AI2K,0.0,-188.52201536062807,atp_c + dhptd_c --> adp_c + dhptdp_c + h_c
CLBtex,0.0,2.0,cellb_e --> cellb_p
ACOXT,0.0,-169.04129929861483,accoa_c + oxa_c --> ac_c + oxalcoa_c
EX_mththf_e,0.0,2.0,mththf_e --> 
2HESR,0.0,-60.17136975885569,dtgcl_c + 2.0 gthrd_c --> gthox_c + 2.0 mercpeth_c
CHOLID,0.0,-169.78460506117335,cholate_c + nad_c --> dhcholn_c + h_c + nadh_c
CHOLATEtpp,0.0,-2.0,cholate_c + h_p --> cholate_p + h_c
4ABZGLUH,0.0,-675.539892100832,4abzglu_c + h2o_c --> 4abz_c + glu__L_c
4ABZGLUtr,0.0,-2.0,4abzglu_p + h_p --> 4abzglu_c + h_c
PHDA,0.0,-207.3555368549986,5phdt_c + h2o_c --> 5phua_c
TEO2M,0.0,-49.505596352682915,amet_c + teo2_c --> ahcys_c + mteo2_c
PACOAT,0.0,761.9616684322251,h2o_c + phaccoa_c --> coa_c + h_c + pac_c
CYSItpp,0.0,-2.0,cysi__L_c --> cysi__L_p
DHPTDNR,0.0,-99.32349530612555,dhptdn_c + 3.0 h_c + nadph_c --> nadp_c + thptdn_c
DHPTDNRN,0.0,52.95246416040257,dhptdn_c + 3.0 h_c + nadh_c --> nad_c + thptdn_c
PCNO,0.0,-110.4574155100272,nadp_c + ppcoa_c --> h_c + nadph_c + prpncoa_c
HPACOAT,0.0,-96.7624650040525,34dphacoa_c + h2o_c --> 34dhpha_c + coa_c + h_c
PUACGAMtr,0.0,-2.0,puacgam_c --> puacgam_p
DC6PDA,0.0,-37.98707540319987,chtbs6p_c + h2o_c --> ac_c + mchtbs6p_c
5DGLCNR,0.0,57.50988404207712,5dglcn_c + h_c + nadph_c --> glcn_c + nadp_c
PIt2rpp,0.40430778842877446,-2.0,h_p + pi_p --> h_c + pi_c
LEUt2rpp,0.0,-2.0,h_p + leu__L_p --> h_c + leu__L_c
LCTStpp,0.0,93.84296103919314,h_p + lcts_p --> h_c + lcts_c
ILEt3pp,0.0,93.84296103919405,h_p + ile__L_c --> h_c + ile__L_p
METt3pp,0.0,-2.0,h_p + met__L_c --> h_c + met__L_p
GSNt3pp,0.0,93.84296103919405,gsn_c + h_p --> gsn_p + h_c
CLtipp,0.0,21.960740259798285,cl_p --> cl_c
5DKGR,0.0,-81.65622848481871,glcn_c + nad_c --> 5dglcn_c + h_c + nadh_c
PItpp,0.0,47.92148051959657,pi_c --> pi_p
LEUt3pp,0.0,93.84296103919314,h_p + leu__L_c --> h_c + leu__L_p
INSt3pp,0.0,93.84296103919405,h_p + ins_c --> h_c + ins_p
INDOLEt2rpp,0.0,-2.0,h_p + indole_p --> h_c + indole_c
ILEt2rpp,0.0,-2.0,h_p + ile__L_p --> h_c + ile__L_c
GLYtpp,0.0,2.0,gly_c --> gly_p
PYK6,0.0,123.53397964130642,dtdp_c + h_c + pep_c --> dttp_c + pyr_c
FADt,0.0,-2.0,fad_c --> fad_p
FADtex,0.0,2.0,fad_p --> fad_e
AI2abcpp,0.0,192.74250460900407,atp_c + h2o_c + mththf_p --> adp_c + h_c + mththf_c + pi_c
PAI2I,0.0,2223.0891554538975,dhptdp_c --> dhptdd_c
4HBZt3pp,0.0,-2.0,4hbz_c + h_p --> 4hbz_p + h_c
CURR,0.0,-245.13157423407756,cur_c + h_c + nadph_c --> dhcur_c + nadp_c
LKDRA,0.0,-381.05408606311903,lkdr_c --> lald__L_c + pyr_c
METNA,0.0,219.53924333659688,accoa_c + met__L_c --> acmet_c + coa_c + h_c
XYHDL,0.0,-99.44157740727474,h2o_c + iprimv_c --> glc__D_c + xyl__D_c
2DGLCtex,0.0,2.0,2dglc_e --> 2dglc_p
E4PP,0.0,-30.41083168999421,e4p_c + h2o_c --> erthrs_c + pi_c
PUACGAMS,0.0,-102.02265012742009,puacgam_c + udp_c --> uacgam_c
RU5PP,0.0,-78.08762638977629,h2o_c + ru5p__D_c --> pi_c + rbl__D_c
6D6SFK,0.0,-44.532358646266175,atp_c + sf_c --> adp_c + h_c + sfp_c
3SLAR,0.0,-126.8617153459345,h_c + nadh_c + sla_c --> dhps_c + nad_c
SQtex,0.0,-2.0,sq_e --> sq_p
EX_dhps_e,-0.0,-2.0,dhps_e --> 
MOX,0.0006815264097309473,-2.0,mal__L_c + o2_c --> h2o2_c + oaa_c
URATEtex,0.0,-2.0,urate_e --> urate_p
EX_cs1_e,-0.0,-2.0,cs1_e --> 
CBL1tonex,0.0,-2.0,cbl1_e + h_p --> cbl1_p + h_c
CBItonex,0.0,-2.0,cbi_e + h_p --> cbi_p + h_c
ARHGDx,0.0,1470.6399948374824,nad_c + r2hglut_c --> akg_c + h_c + nadh_c
CPL,0.0,-20.44778939828808,prpmn_c --> ch4_c + prcp_c
EX_mepn_e,-0.0,-2.0,mepn_e --> 
CH4t2pp,0.0,-2.0,ch4_c --> ch4_p
INOSTO,0.0,127.55095978758469,inost_c + o2_c --> glcur_c + h2o_c + h_c
HPYRP,0.0,-35.61744880402597,3php_c + h2o_c --> hpyr_c + pi_c
PSURIK,0.0,-59.629283013583745,atp_c + psuri_c --> adp_c + h_c + psd5p_c
Ftex,0.0,-2.0,f_p --> f_e
CYSItex,0.0,2.0,cysi__L_e --> cysi__L_p
SERtpp,0.0,-2.0,ser__L_c --> ser__L_p
QUINDHyi,0.0,-30.28490541033264,nadp_c + quin_c --> 3dhq_c + 2.0 h_c + nadph_c
DHGLYH,0.0,670986.8986348085,dhgly_c + h2o_c + h_c --> glx_c + nh4_c
PNSPA,0.0,-44.09794301965576,gmplys_c + h2o_c --> gmp_c + nalme_c
4HTHRK,9.346887415131251e-05,-85.87873437471649,4hthr_c + atp_c --> adp_c + h_c + phthr_c
EX_sq_e,-0.0,-2.0,sq_e --> 
URATEtpp,0.0,-2.0,h_p + urate_p --> h_c + urate_c
CS1tex,0.0,-2.0,cs1_e --> cs1_p
ADOCBLtonex,0.0,-2.0,adocbl_e + h_p --> adocbl_p + h_c
PETNT181pp,0.0,-31.340935015417926,lipa_p + pe181_p --> 12dgr181_p + enlipa_p
ARMEPNS,0.0,1228.9674865367683,atp_c + mepn_c --> ade_c + rpntp_c
RPNTPH,0.0,-3.567378765490048,h2o_c + rpntp_c --> h_c + ppi_c + prpmn_c
PRCPD,0.0,-52.98330847036851,h2o_c + prcp_c --> h_c + r15bp_c
MEPNtex,0.0,-2.0,mepn_e --> mepn_p
UDPGPT,0.0,99.81810028299337,udcpp_c + udpg_c --> udcpgl_c + ump_c
MEPNabcpp,0.0,-2.0000000000002274,atp_c + h2o_c + mepn_p --> adp_c + h_c + mepn_c + pi_c
OMMBLHXy,0.0,17.369293218004017,2ommbl_c + h_c + nadph_c + o2_c --> 2omhmbl_c + h2o_c + nadp_c
OPHHXy,0.0,106.37097500031376,2oph_c + h_c + nadph_c + o2_c --> 2ohph_c + h2o_c + nadp_c
PROD3,0.0,206.1014469583966,pro__L_c + q8_c --> 1pyr5c_c + h_c + q8h2_c
F1PP,0.0,-24.240123683802892,f1p_c + h2o_c --> fru_c + pi_c
ACP1p,0.0,-179.78625463112257,fmn_p + h2o_p --> pi_p + ribflv_p
EX_4abzglu_e,0.0,2443.049994731226,4abzglu_e --> 
3HPADHi,0.0,-60.60804896735863,3hppnl_c + h2o_c + nad_c --> 3hpp_c + 2.0 h_c + nadh_c
4ABZGLUtex,0.0,-2.0,4abzglu_e --> 4abzglu_p
2HPTCOAT,0.0,-43.024729591503274,2hptcoa_c + h2o_c --> 2hptcl_c + coa_c
EX_metglcur_e,-0.0,-2.0,metglcur_e --> 
MC6PH,0.0,-8.053402693816906,h2o_c + mchtbs6p_c --> acgam6p_c + gam_c
SLNTabcpp,0.0,-2.0000000000002274,atp_c + h2o_c + slnt_p --> adp_c + h_c + pi_c + slnt_c
VALt2rpp,0.0,-2.0,h_p + val__L_p --> h_c + val__L_c
VALt3pp,0.0,93.84296103919314,h_p + val__L_c --> h_c + val__L_p
MN2tipp,0.0,2.0,mn2_c --> mn2_p
PSURItpp,0.0,-2.0,psuri_p --> psuri_c
CYSTA,0.0,4571.904631644093,akg_c + cys__L_c --> glu__L_c + mercppyr_c
FE3DCITR5,0.0,-78.89609299764561,2.0 fe3dcit_c + nadph_c --> 4.0 cit_c + 2.0 fe2_c + h_c + nadp_c
4HTHRA,0.0,600.3191126817608,4hthr_c --> gcald_c + gly_c
GAPP,0.0,413.7899144017239,g3p_c + h2o_c --> glyald_c + pi_c
METGLCURt2pp,0.0,364.23270655840275,h_p + metglcur_p --> h_c + metglcur_c
METGLCURtex,0.0,2.0,metglcur_e --> metglcur_p
FMNt,0.0,-2.0,fmn_c --> fmn_p
AI2tex,0.0,2.0,mththf_e --> mththf_p
PAI2T,0.0,-1081.0782103871363,coa_c + dhptdd_c --> accoa_c + dhap_c
CUt2pp,0.0,-2.0,cu_c --> cu_p
DHCURR,0.0,-245.12979241064022,dhcur_c + h_c + nadph_c --> nadp_c + thcur_c
RHMND,0.0,1787.0838270404279,rhmn_c --> h2o_c + lkdr_c
3HBZCT,0.0,-67.18245770572685,3hbzcoa_c + h2o_c --> 3hbz_c + coa_c
CXSAMS,0.0,-73.2708771628968,amet_c + pphn_c --> cxsam_c + h2o_c + phpyr_c
EX_2dglc_e,0.0,2.0,2dglc_e --> 
THRt2rpp,0.0,2.0,h_p + thr__L_p --> h_c + thr__L_c
SERt2rpp,0.0,47.92148051959657,h_p + ser__L_p --> h_c + ser__L_c
ACOAD1f,0.0,73.87535927501449,btcoa_c + fad_c --> b2coa_c + fadh2_c
AMPNTAT,0.0,-24.952582964207977,accoa_c + ampnt_c --> acampnt_c + coa_c
SQGH,0.0,-81.33255719225696,h2o_c + sqg_c --> glyc_c + sq_c
URAtpp,0.0,47.92148051959657,ura_c --> ura_p
ASPtpp,0.0,-2.0,asp__L_p --> asp__L_c
FUMt1pp,0.0,2.0,fum_p --> fum_c
SUCCt1pp,0.0,0.0,succ_p --> succ_c
QUINDH,0.0,-215.20089291900513,nad_c + quin_c --> 3dhq_c + 2.0 h_c + nadh_c
LCARSyi,0.0,-130.8021337913524,h_c + lald__L_c + nadph_c --> 12ppd__S_c + nadp_c
BIOMASS_Ec_iML1515_core_75p37M,0.4191429334139575,-1.9999999999054126,0.000223 10fthf_c + 2.6e-05 2fe2s_c + 0.000223 2ohph_c + 0.00026 4fe4s_c + 0.513689 ala__L_c + 0.000223 amet_c + 0.295792 arg__L_c + 0.241055 asn__L_c + 0.241055 asp__L_c + 75.55223 atp_c + 2e-06 btn_c + 0.005205 ca2_c + 0.005205 cl_c + 0.000576 coa_c + 2.5e-05 cobalt2_c + 0.133508 ctp_c + 0.000709 cu2_c + 0.09158 cys__L_c + 0.026166 datp_c + 0.027017 dctp_c + 0.027017 dgtp_c + 0.026166 dttp_c + 0.000223 fad_c + 0.006715 fe2_c + 0.007808 fe3_c + 0.26316 gln__L_c + 0.26316 glu__L_c + 0.612638 gly_c + 0.215096 gtp_c + 70.028756 h2o_c + 0.094738 his__L_c + 0.290529 ile__L_c + 0.195193 k_c + 0.019456 kdo2lipid4_e + 0.450531 leu__L_c + 0.343161 lys__L_c + 0.153686 met__L_c + 0.008675 mg2_c + 0.000223 mlthf_c + 0.000691 mn2_c + 7e-06 mobd_c + 0.013894 murein5px4p_p + 0.001831 nad_c + 0.000447 nadp_c + 0.013013 nh4_c + 0.000323 ni2_c + 0.063814 pe160_p + 0.075214 pe161_p + 0.185265 phe__L_c + 0.000223 pheme_c + 0.221055 pro__L_c + 0.000223 pydx5p_c + 0.000223 ribflv_c + 0.215792 ser__L_c + 0.000223 sheme_c + 0.004338 so4_c + 9.8e-05 succoa_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.253687 thr__L_c + 0.056843 trp__L_c + 0.137896 tyr__L_c + 5.5e-05 udcpdp_c + 0.144104 utp_c + 0.423162 val__L_c + 0.000341 zn2_c --> 75.37723 adp_c + 75.37723 h_c + 75.37323 pi_c + 0.773903 ppi_c
BIOMASS_Ec_iML1515_WT_75p37M,0.0,39218.05315808384,0.000223 10fthf_c + 0.000223 2dmmql8_c + 2.5e-05 2fe2s_c + 0.000248 4fe4s_c + 0.000223 5mthf_c + 0.000279 accoa_c + 0.000223 adocbl_c + 0.499149 ala__L_c + 0.000223 amet_c + 0.28742 arg__L_c + 0.234232 asn__L_c + 0.234232 asp__L_c + 75.55223 atp_c + 2e-06 btn_c + 0.004952 ca2_c + 0.000223 chor_c + 0.004952 cl_c + 0.002944 clpn160_p + 0.00229 clpn161_p + 0.00118 clpn181_p + 0.000168 coa_c + 2.4e-05 cobalt2_c + 0.008151 colipa_e + 0.129799 ctp_c + 0.000674 cu2_c + 0.088988 cys__L_c + 0.024805 datp_c + 0.025612 dctp_c + 0.025612 dgtp_c + 0.024805 dttp_c + 0.000223 enter_c + 0.000223 fad_c + 0.006388 fe2_c + 0.007428 fe3_c + 0.255712 gln__L_c + 0.255712 glu__L_c + 0.595297 gly_c + 0.154187 glycogen_c + 0.000223 gthrd_c + 0.209121 gtp_c + 70.028756 h2o_c + 0.000223 hemeO_c + 0.092056 his__L_c + 0.282306 ile__L_c + 0.18569 k_c + 0.437778 leu__L_c + 3e-06 lipopb_c + 0.333448 lys__L_c + 3.1e-05 malcoa_c + 0.149336 met__L_c + 0.008253 mg2_c + 0.000223 mlthf_c + 0.000658 mn2_c + 7e-06 mobd_c + 7e-06 mococdp_c + 7e-06 mocogdp_c + 0.000223 mql8_c + 0.001345 murein3p3p_p + 0.000605 murein3px4p_p + 0.005381 murein4p4p_p + 0.005448 murein4px4p_p + 0.000673 murein4px4px4p_p + 0.001787 nad_c + 4.5e-05 nadh_c + 0.000112 nadp_c + 0.000335 nadph_c + 0.012379 nh4_c + 0.000307 ni2_c + 0.044164 pe160_p + 0.03435 pe161_p + 0.017704 pe181_p + 0.010599 pg160_p + 0.008244 pg161_p + 0.004249 pg181_p + 0.180021 phe__L_c + 0.000223 pheme_c + 0.214798 pro__L_c + 0.03327 ptrc_c + 0.000223 pydx5p_c + 0.000223 q8h2_c + 0.000223 ribflv_c + 0.209684 ser__L_c + 0.000223 sheme_c + 0.004126 so4_c + 0.006744 spmd_c + 9.8e-05 succoa_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.246506 thr__L_c + 0.055234 trp__L_c + 0.133993 tyr__L_c + 5.5e-05 udcpdp_c + 0.140101 utp_c + 0.411184 val__L_c + 0.000324 zn2_c --> 75.37723 adp_c + 75.37723 h_c + 75.37323 pi_c + 0.749831 ppi_c
GTHOr_reverse,0.0,557.7152936950633,2.0 gthrd_c + nadp_c --> gthox_c + h_c + nadph_c
SHK3Dr_reverse,0.0,75.23692822553575,nadp_c + skm_c --> 3dhsk_c + h_c + nadph_c
MAN6PI_reverse,0.0,-25.032152073754048,f6p_c --> man6p_c
EX_pi_e_reverse,0.40430778842877446,-2.0, --> pi_e
EX_h_e_reverse,0.0,2.0, --> h_e
TMDPP_reverse,0.0,451.30355330056847,2dr1p_c + thym_c --> pi_c + thymd_c
HCO3E_reverse,0.0,185.2875624182248,h_c + hco3_c --> co2_c + h2o_c
IMPC_reverse,0.22739845395099528,-53.31314691821808,fprica_c --> h2o_c + imp_c
ECOAH4_reverse,0.0,193.55586039703326,dc2coa_c + h2o_c --> 3hdcoa_c
NDPK5_reverse,0.0,230.41464205375144,adp_c + dgtp_c --> atp_c + dgdp_c
DHORTS_reverse,0.13865038665867008,-104.2144182275049,cbasp_c + h_c --> dhor__S_c + h2o_c
