,fluxes,kcat,MW,kcat_MW,source,equ
PNSPA,0.0,,,,,gmplys_c + h2o_c --> gmp_c + nalme_c
4HTHRK,0.00022465557033111763,,,,,4hthr_c + atp_c --> adp_c + h_c + phthr_c
EX_sq_e,0.0,,,,,sq_e --> 
URATEtpp,0.0,,,,,h_p + urate_p --> h_c + urate_c
CS1tex,0.0,,,,,cs1_e --> cs1_p
ADOCBLtonex,0.0,,,,,adocbl_e + h_p --> adocbl_p + h_c
PETNT181pp,0.0,,,,,lipa_p + pe181_p --> 12dgr181_p + enlipa_p
ARMEPNS,0.0,,,,,atp_c + mepn_c --> ade_c + rpntp_c
RPNTPH,0.0,,,,,h2o_c + rpntp_c --> h_c + ppi_c + prpmn_c
PRCPD,0.0,,,,,h2o_c + prcp_c --> h_c + r15bp_c
MEPNtex,0.0,,,,,mepn_e --> mepn_p
UDPGPT,0.0,,,,,udcpp_c + udpg_c --> udcpgl_c + ump_c
MEPNabcpp,0.0,,,,,atp_c + h2o_c + mepn_p --> adp_c + h_c + mepn_c + pi_c
OMMBLHXy,0.0,,,,,2ommbl_c + h_c + nadph_c + o2_c --> 2omhmbl_c + h2o_c + nadp_c
OPHHXy,0.00022465557033111763,,,,,2oph_c + h_c + nadph_c + o2_c --> 2ohph_c + h2o_c + nadp_c
PROD3,0.0,,,,,pro__L_c + q8_c --> 1pyr5c_c + h_c + q8h2_c
F1PP,0.0,,,,,f1p_c + h2o_c --> fru_c + pi_c
ACP1p,0.0,,,,,fmn_p + h2o_p --> pi_p + ribflv_p
EX_4abzglu_e,0.0,,,,,4abzglu_e --> 
3HPADHi,0.0,,,,,3hppnl_c + h2o_c + nad_c --> 3hpp_c + 2.0 h_c + nadh_c
4ABZGLUtex,0.0,,,,,4abzglu_e --> 4abzglu_p
2HPTCOAT,0.0,,,,,2hptcoa_c + h2o_c --> 2hptcl_c + coa_c
EX_metglcur_e,-0.0,,,,,metglcur_e --> 
MC6PH,0.0,,,,,h2o_c + mchtbs6p_c --> acgam6p_c + gam_c
SLNTabcpp,0.0,,,,,atp_c + h2o_c + slnt_p --> adp_c + h_c + pi_c + slnt_c
VALt2rpp,0.0,,,,,h_p + val__L_p --> h_c + val__L_c
VALt3pp,0.0,,,,,h_p + val__L_c --> h_c + val__L_p
MN2tipp,0.0,,,,,mn2_c --> mn2_p
PSURItpp,0.0,,,,,psuri_p --> psuri_c
CYSTA,0.0,581166.0,87.1467,6668.823948583251,,akg_c + cys__L_c --> glu__L_c + mercppyr_c
FE3DCITR5,0.0,,,,,2.0 fe3dcit_c + nadph_c --> 4.0 cit_c + 2.0 fe2_c + h_c + nadp_c
4HTHRA,0.0,,,,,4hthr_c --> gcald_c + gly_c
GAPP,0.0,,,,,g3p_c + h2o_c --> glyald_c + pi_c
METGLCURt2pp,0.0,,,,,h_p + metglcur_p --> h_c + metglcur_c
METGLCURtex,0.0,,,,,metglcur_e --> metglcur_p
FMNt,0.0,,,,,fmn_c --> fmn_p
AI2tex,0.0,,,,,mththf_e --> mththf_p
PAI2T,0.00045132598882671293,,,,,coa_c + dhptdd_c --> accoa_c + dhap_c
CUt2pp,0.0,,,,,cu_c --> cu_p
DHCURR,0.0,,,,,dhcur_c + h_c + nadph_c --> nadp_c + thcur_c
RHMND,0.0,,,,,rhmn_c --> h2o_c + lkdr_c
3HBZCT,0.0,,,,,3hbzcoa_c + h2o_c --> 3hbz_c + coa_c
CXSAMS,0.0,,,,,amet_c + pphn_c --> cxsam_c + h2o_c + phpyr_c
EX_2dglc_e,0.0,,,,,2dglc_e --> 
THRt2rpp,0.0,,,,,h_p + thr__L_p --> h_c + thr__L_c
SERt2rpp,0.0,,,,,h_p + ser__L_p --> h_c + ser__L_c
ACOAD1f,0.0,2792.772,89.2244,31.30054110758941,,btcoa_c + fad_c --> b2coa_c + fadh2_c
AMPNTAT,0.0,,,,,accoa_c + ampnt_c --> acampnt_c + coa_c
SQGH,0.0,,,,,h2o_c + sqg_c --> glyc_c + sq_c
URAtpp,0.0,,,,,ura_c --> ura_p
ASPtpp,0.0,,,,,asp__L_p --> asp__L_c
FUMt1pp,0.0,,,,,fum_p --> fum_c
SUCCt1pp,0.0,,,,,succ_p --> succ_c
QUINDH,0.0,81180237.31,62.4556,1299807.1799806585,,nad_c + quin_c --> 3dhq_c + 2.0 h_c + nadh_c
LCARSyi,0.0,,,,,h_c + lald__L_c + nadph_c --> 12ppd__S_c + nadp_c
BIOMASS_Ec_iML1515_core_75p37M,1.0074240822023213,,,,,0.000223 10fthf_c + 2.6e-05 2fe2s_c + 0.000223 2ohph_c + 0.00026 4fe4s_c + 0.513689 ala__L_c + 0.000223 amet_c + 0.295792 arg__L_c + 0.241055 asn__L_c + 0.241055 asp__L_c + 75.55223 atp_c + 2e-06 btn_c + 0.005205 ca2_c + 0.005205 cl_c + 0.000576 coa_c + 2.5e-05 cobalt2_c + 0.133508 ctp_c + 0.000709 cu2_c + 0.09158 cys__L_c + 0.026166 datp_c + 0.027017 dctp_c + 0.027017 dgtp_c + 0.026166 dttp_c + 0.000223 fad_c + 0.006715 fe2_c + 0.007808 fe3_c + 0.26316 gln__L_c + 0.26316 glu__L_c + 0.612638 gly_c + 0.215096 gtp_c + 70.028756 h2o_c + 0.094738 his__L_c + 0.290529 ile__L_c + 0.195193 k_c + 0.019456 kdo2lipid4_e + 0.450531 leu__L_c + 0.343161 lys__L_c + 0.153686 met__L_c + 0.008675 mg2_c + 0.000223 mlthf_c + 0.000691 mn2_c + 7e-06 mobd_c + 0.013894 murein5px4p_p + 0.001831 nad_c + 0.000447 nadp_c + 0.013013 nh4_c + 0.000323 ni2_c + 0.063814 pe160_p + 0.075214 pe161_p + 0.185265 phe__L_c + 0.000223 pheme_c + 0.221055 pro__L_c + 0.000223 pydx5p_c + 0.000223 ribflv_c + 0.215792 ser__L_c + 0.000223 sheme_c + 0.004338 so4_c + 9.8e-05 succoa_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.253687 thr__L_c + 0.056843 trp__L_c + 0.137896 tyr__L_c + 5.5e-05 udcpdp_c + 0.144104 utp_c + 0.423162 val__L_c + 0.000341 zn2_c --> 75.37723 adp_c + 75.37723 h_c + 75.37323 pi_c + 0.773903 ppi_c
BIOMASS_Ec_iML1515_WT_75p37M,0.0,,,,,0.000223 10fthf_c + 0.000223 2dmmql8_c + 2.5e-05 2fe2s_c + 0.000248 4fe4s_c + 0.000223 5mthf_c + 0.000279 accoa_c + 0.000223 adocbl_c + 0.499149 ala__L_c + 0.000223 amet_c + 0.28742 arg__L_c + 0.234232 asn__L_c + 0.234232 asp__L_c + 75.55223 atp_c + 2e-06 btn_c + 0.004952 ca2_c + 0.000223 chor_c + 0.004952 cl_c + 0.002944 clpn160_p + 0.00229 clpn161_p + 0.00118 clpn181_p + 0.000168 coa_c + 2.4e-05 cobalt2_c + 0.008151 colipa_e + 0.129799 ctp_c + 0.000674 cu2_c + 0.088988 cys__L_c + 0.024805 datp_c + 0.025612 dctp_c + 0.025612 dgtp_c + 0.024805 dttp_c + 0.000223 enter_c + 0.000223 fad_c + 0.006388 fe2_c + 0.007428 fe3_c + 0.255712 gln__L_c + 0.255712 glu__L_c + 0.595297 gly_c + 0.154187 glycogen_c + 0.000223 gthrd_c + 0.209121 gtp_c + 70.028756 h2o_c + 0.000223 hemeO_c + 0.092056 his__L_c + 0.282306 ile__L_c + 0.18569 k_c + 0.437778 leu__L_c + 3e-06 lipopb_c + 0.333448 lys__L_c + 3.1e-05 malcoa_c + 0.149336 met__L_c + 0.008253 mg2_c + 0.000223 mlthf_c + 0.000658 mn2_c + 7e-06 mobd_c + 7e-06 mococdp_c + 7e-06 mocogdp_c + 0.000223 mql8_c + 0.001345 murein3p3p_p + 0.000605 murein3px4p_p + 0.005381 murein4p4p_p + 0.005448 murein4px4p_p + 0.000673 murein4px4px4p_p + 0.001787 nad_c + 4.5e-05 nadh_c + 0.000112 nadp_c + 0.000335 nadph_c + 0.012379 nh4_c + 0.000307 ni2_c + 0.044164 pe160_p + 0.03435 pe161_p + 0.017704 pe181_p + 0.010599 pg160_p + 0.008244 pg161_p + 0.004249 pg181_p + 0.180021 phe__L_c + 0.000223 pheme_c + 0.214798 pro__L_c + 0.03327 ptrc_c + 0.000223 pydx5p_c + 0.000223 q8h2_c + 0.000223 ribflv_c + 0.209684 ser__L_c + 0.000223 sheme_c + 0.004126 so4_c + 0.006744 spmd_c + 9.8e-05 succoa_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.246506 thr__L_c + 0.055234 trp__L_c + 0.133993 tyr__L_c + 5.5e-05 udcpdp_c + 0.140101 utp_c + 0.411184 val__L_c + 0.000324 zn2_c --> 75.37723 adp_c + 75.37723 h_c + 75.37323 pi_c + 0.749831 ppi_c
GTHOr_reverse,0.0,841320.0,97.545,8624.942334307243,,2.0 gthrd_c + nadp_c --> gthox_c + h_c + nadph_c
SHK3Dr_reverse,0.0,271494.0803,29.4136,9230.222764299508,,nadp_c + skm_c --> 3dhsk_c + h_c + nadph_c
MAN6PI_reverse,0.0,61907781.6,42.85,1444755.6966161027,,f6p_c --> man6p_c
EX_pi_e_reverse,0.9717673142369871,,,,, --> pi_e
EX_h_e_reverse,0.0,,,,, --> h_e
TMDPP_reverse,0.0,518695.9999,94.4142,5493.8346128018875,,2dr1p_c + thym_c --> pi_c + thymd_c
HCO3E_reverse,0.0,10142154781.0,47.5285,213391013.41300482,,h_c + hco3_c --> co2_c + h2o_c
IMPC_reverse,0.5465598021654322,24617.81365,57.3292,429.41142820761496,,fprica_c --> h2o_c + imp_c
ECOAH4_reverse,0.0,4002840.0,77.0722,51936.23641209152,,dc2coa_c + h2o_c --> 3hdcoa_c
NDPK5_reverse,0.0,664696.5401,23.586,28181.825663529213,,adp_c + dgtp_c --> atp_c + dgdp_c
DHORTS_reverse,0.33325084927211684,220052.0861,77.6548,2833.721625707619,,cbasp_c + h_c --> dhor__S_c + h2o_c
ICDHyr_reverse,0.0,281976.6334,91.5134,3081.260595716037,,akg_c + co2_c + nadph_c --> icit_c + nadp_c
ACALD_reverse,0.0,31756.68,33.4425,949.5904911415117,,accoa_c + h_c + nadh_c --> acald_c + coa_c + nad_c
ALAR_reverse,0.0,17982.0,77.6892,231.46074357825802,,ala__D_c --> ala__L_c
ALATA_L_reverse,1.0124672471578262,177145.3814,91.0347,1945.9105308195667,,glu__L_c + pyr_c --> akg_c + ala__L_c
PPM_reverse,0.9402732225790921,292975.7143,44.37,6603.013619562767,,r5p_c --> r1p_c
ASPTA_reverse,2.949559398625937,977955.7198,87.0756,11231.110894441152,,glu__L_c + oaa_c --> akg_c + asp__L_c
A5PISO_reverse,0.0,424938.4614,136.1257,3121.662268036087,,ara5p_c --> ru5p__D_c
IPPMIb_reverse,0.45387577917869404,207000000000.0,72.3693,2860328896.3690405,gene-GO or gene-kcat,3c3hmp_c --> 2ippm_c + h2o_c
PSCVT_reverse,0.0,108023.8112,46.0958,2343.4632048906838,,3psme_c + pi_c --> pep_c + skm5p_c
EX_fe3_e_reverse,0.0,,,,, --> fe3_e
EX_mn2_e_reverse,0.000696130040801804,,,,, --> mn2_e
ECOAH6_reverse,0.0,4002840.0,77.0722,51936.23641209152,,h2o_c + td2coa_c --> 3htdcoa_c
ENO_reverse,0.0,230620.39800000002,91.3099,2525.6888683483394,,h2o_c + pep_c --> 2pg_c
FBA_reverse,0.0,21992.70423000001,78.2945,280.8971796230898,,dhap_c + g3p_c --> fdp_c
PGI_reverse,0.0,6135827.094,123.0595,49860.653537516395,,f6p_c --> g6p_c
PGK_reverse,9.66227005664311,3137050.625,41.1182,76293.48135375575,,13dpg_c + adp_c --> 3pg_c + atp_c
RPE_reverse,0.0,4676906.938,24.5542,190472.78828062,,xu5p__D_c --> ru5p__D_c
TALA_reverse,0.0,551472.9062,35.6588,15465.268214297732,,e4p_c + f6p_c --> g3p_c + s7p_c
TKT1_reverse,0.0,43499085.23,73.0427,595529.5358742215,,g3p_c + s7p_c --> r5p_c + xu5p__D_c
ALCD2x_reverse,0.0,1127205.0,141.5183,7965.082961002216,,acald_c + h_c + nadh_c --> etoh_c + nad_c
RMI_reverse,0.0,2387438.64,188.7978,12645.479131642423,,rml_c --> rmn_c
NDPK6_reverse,0.0,664696.5401,23.586,28181.825663529213,,adp_c + dutp_c --> atp_c + dudp_c
NDPK8_reverse,0.0,664696.5401,23.586,28181.825663529213,,adp_c + datp_c --> atp_c + dadp_c
PYNP2r_reverse,0.0,263696.0,162.9545,1618.2185824877497,,r1p_c + ura_c --> pi_c + uri_c
DURIPP_reverse,0.0,1138459.5,94.4142,12058.1385003527,,2dr1p_c + ura_c --> duri_c + pi_c
TRPAS2_reverse,0.05726500710462654,45490.9091,211.0938,215.5009247074049,,indole_c + nh4_c + pyr_c --> h2o_c + trp__L_c
EX_co2_e_reverse,0.0,,,,, --> co2_e
ILETA_reverse,0.2926859111781582,65684.65039,204.5619,321.0991410912784,,3mop_c + glu__L_c --> akg_c + ile__L_c
VALTA_reverse,0.0,65684.65039,204.5619,321.0991410912784,,3mob_c + glu__L_c --> akg_c + val__L_c
ORPT_reverse,0.33325084927211684,945441.6479999999,47.13399999999999,20058.59142020622,,orot_c + prpp_c --> orot5p_c + ppi_c
PTAr_reverse,7.819903372226646,6215413.6510000015,72.1335,86165.42453922243,,actp_c + coa_c --> accoa_c + pi_c
ACKr_reverse,0.0,6501862.624,42.4337,153224.03240820384,,actp_c + adp_c --> ac_c + atp_c
AIRC3_reverse,0.4511184594657487,41068.35443,142.2426,288.72049885196134,,5caiz_c --> 5aizc_c
ADSL2r_reverse,0.0,407904.3968,206.1712,1978.4741845611802,,aicar_c + fum_c --> 25aics_c
EX_fe2_e_reverse,0.016180238184251478,,,,, --> fe2_e
PUNP5_reverse,0.0,1935298.2859999998,155.6995,12429.701354211154,,hxan_c + r1p_c --> ins_c + pi_c
PUNP6_reverse,0.0,1200916.8,155.6995,7713.042109961818,,2dr1p_c + hxan_c --> din_c + pi_c
PUNP7_reverse,0.0,1935298.2859999998,179.0077,10811.257202902443,,r1p_c + xan_c --> pi_c + xtsn_c
EX_glc__D_e_reverse,50.0,,,,, --> glc__D_e
PUNP1_reverse,0.0006779964073222352,1935298.2859999998,155.6995,12429.701354211154,,ade_c + r1p_c --> adn_c + pi_c
PUNP2_reverse,0.0,1935298.2859999998,155.6995,12429.701354211154,,2dr1p_c + ade_c --> dad_2_c + pi_c
PUNP3_reverse,0.0,1935298.2859999998,155.6995,12429.701354211154,,gua_c + r1p_c --> gsn_c + pi_c
LYSAM_reverse,0.0,149549.4,38.75,3859.339354838709,,36dahx_c --> lys__L_c
IPPMIa_reverse,0.45387577917869404,207000000000.0,72.3693,2860328896.3690405,gene-GO or gene-kcat,2ippm_c + h2o_c --> 3c2hmp_c
MDH_reverse,0.0,1570969.744,64.6746,24290.366604509345,,h_c + nadh_c + oaa_c --> mal__L_c + nad_c
FUM_reverse,0.0,1520179.376,120.2106,12645.967793189619,,mal__L_c --> fum_c + h2o_c
OHPBAT_reverse,0.0,5316.62418,79.5666,66.81979850841937,,akg_c + phthr_c --> glu__L_c + ohpb_c
AGPR_reverse,0.297987984122789,,,,,acg5p_c + h_c + nadph_c --> acg5sa_c + nadp_c + pi_c
G1SAT_reverse,0.0,1836.0,90.7322,20.235373990711125,,5aop_c --> glu1sa_c
GUI1_reverse,0.0,244320.0,53.9872,4525.517159623022,,fruur_c --> glcur_c
PGAMT_reverse,0.09518948667913293,5550.4693579999985,47.5436,116.74482702193356,,gam6p_c --> gam1p_c
GLUR_reverse,0.027994300396238105,21087435.6,31.002,680195.9744532611,,glu__L_c --> glu__D_c
UAG2E_reverse,0.0,10908.9,84.4892,129.11591067260667,,uacmam_c --> uacgam_c
EX_zn2_e_reverse,0.00034353161203099153,,,,, --> zn2_e
HACD5_reverse,0.0,4965491.502,77.0722,64426.492327973,,3hddcoa_c + nad_c --> 3oddcoa_c + h_c + nadh_c
GHMT2r_reverse,0.0,181300.89,90.6332,2000.3805448775945,,gly_c + h2o_c + mlthf_c --> ser__L_c + thf_c
ADK4_reverse,0.0,3008.017235000001,23.586,127.53401318578821,,adp_c + idp_c --> amp_c + itp_c
KARA1_reverse,0.8808583724829966,703800.0,216.2761,3254.1737159122063,median,alac__S_c + h_c + nadph_c --> 23dhmb_c + nadp_c
KARA2_reverse,0.0,9128.890145,216.2761,42.209426492340114,,23dhmp_c + nadp_c --> 2ahbut_c + h_c + nadph_c
ICHORS_copy2_reverse,0.0,36871.49999,97.5291,378.0563953732783,,ichor_c --> chor_c
DHBD_reverse,0.0,62421.7091,104.9986,594.5003942909715,,23dhb_c + h_c + nadh_c --> 23ddhb_c + nad_c
RBP4E_reverse,0.0,64040.8,25.2777,2533.489993156023,,xu5p__D_c --> ru5p__L_c
HACD6_reverse,0.0,4965491.502,77.0722,64426.492327973,,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c
ECOAH1_reverse,0.0,3345870.0,77.0722,43412.151203676556,,b2coa_c + h2o_c --> 3hbcoa_c
ECOAH2_reverse,0.0,4002840.0,77.0722,51936.23641209152,,h2o_c + hx2coa_c --> 3hhcoa_c
ECOAH3_reverse,0.0,4002840.0,77.0722,51936.23641209152,,h2o_c + oc2coa_c --> 3hocoa_c
UGLT_reverse,0.0,1062332.308,79.2914,13397.825085696555,,g1p_c + udpgal_c --> gal1p_c + udpg_c
XYLI2_reverse,0.0,8727.525,198.968,43.86396304933457,,fru_c --> glc__D_c
PMANM_reverse,0.0,89293.84614,50.4626,1769.5054582998102,,man6p_c --> man1p_c
UDPG4E_reverse,0.0,886123.6362,74.5302,11889.457377009587,,udpgal_c --> udpg_c
XYLI1_reverse,0.0,15633.0,198.968,78.57042338466488,,xylu__D_c --> xyl__D_c
LCARS_reverse,0.0,,,,,12ppd__S_c + nad_c --> h_c + lald__L_c + nadh_c
ALCD19_reverse,0.0,18144.88358,141.5183,128.21581081739959,,glyc_c + nad_c --> glyald_c + h_c + nadh_c
RMPA_reverse,0.0,59904.0,120.582,496.79056575608286,,dhap_c + lald__L_c --> rml1p_c
SBTPD_reverse,0.0,,,,,f6p_c + h_c + nadh_c --> nad_c + sbt6p_c
GLTPD_reverse,0.0,,,,,h_c + nadh_c + tag6p__D_c --> galt1p_c + nad_c
TGBPA_reverse,0.0,26584.5,77.9206,341.1742209377238,,dhap_c + g3p_c --> tagdp__D_c
MANAO_reverse,0.0,,,,,fruur_c + h_c + nadh_c --> mana_c + nad_c
TAGURr_reverse,0.0,,,,,h_c + nadh_c + tagur_c --> altrn_c + nad_c
HACD4_reverse,0.0,4965491.502,77.0722,64426.492327973,,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c
HACD7_reverse,0.0,4965491.502,77.0722,64426.492327973,,3hhdcoa_c + nad_c --> 3ohdcoa_c + h_c + nadh_c
ADK1_reverse,0.0,106886.147,23.586,4531.762359026541,,2.0 adp_c --> amp_c + atp_c
SERASr_reverse,0.0,,,,,ppi_c + seramp_c --> atp_c + h_c + ser__L_c
MLTP2_reverse,0.0,177517.9608,181.0448,980.5195222397992,,g1p_c + maltpt_c --> malthx_c + pi_c
CYTK1_reverse,0.0,300430.96,24.7463,12140.439580866634,,adp_c + cdp_c --> atp_c + cmp_c
CYTK2_reverse,0.0,300430.96,24.7463,12140.439580866634,,adp_c + dcdp_c --> atp_c + dcmp_c
GK1_reverse,0.0,970227.4302,47.1854,20562.02618182743,,adp_c + gdp_c --> atp_c + gmp_c
HACD1_reverse,0.0,4965491.502,77.0722,64426.492327973,,3hbcoa_c + nad_c --> aacoa_c + h_c + nadh_c
HACD2_reverse,0.0,4965491.502,77.0722,64426.492327973,,3hhcoa_c + nad_c --> 3ohcoa_c + h_c + nadh_c
NDPK7_reverse,0.0,664696.5401,23.586,28181.825663529213,,adp_c + dctp_c --> atp_c + dcdp_c
GLYAT_reverse,0.0,645.7200012,86.2341,7.487989104078316,,2aobut_c + coa_c --> accoa_c + gly_c
CRNBTCT_reverse,0.0,,,,,crncoa_c + gbbtn_c --> bbtcoa_c + crn_c
CRNCBCT_reverse,0.0,,,,,crncoa_c + ctbt_c --> crn_c + ctbtcoa_c
CRNCDH_reverse,0.0,,,,,ctbtcoa_c + h2o_c --> crncoa_c
NDPK2_reverse,0.0,664696.5401,23.586,28181.825663529213,,adp_c + utp_c --> atp_c + udp_c
NDPK3_reverse,0.0,664696.5401,23.586,28181.825663529213,,adp_c + ctp_c --> atp_c + cdp_c
NDPK4_reverse,0.0,664696.5401,23.586,28181.825663529213,,adp_c + dttp_c --> atp_c + dtdp_c
DGK1_reverse,0.0,970227.4302,47.1854,20562.02618182743,,adp_c + dgdp_c --> atp_c + dgmp_c
DTMPK_reverse,0.0,11399.30681,23.7831,479.3028162855136,,adp_c + dtdp_c --> atp_c + dtmp_c
NDPK1_reverse,0.0,664696.5401,23.586,28181.825663529213,,adp_c + gtp_c --> atp_c + gdp_c
PGMT_reverse,0.0,207523.2,20.7798,9986.77561862963,,g6p_c --> g1p_c
UMPK_reverse,0.0,595658.6204,24.7463,24070.61340079123,,adp_c + udp_c --> atp_c + ump_c
DDPGALA_reverse,0.0,48681.60001,21.3906,2275.840790347162,,g3p_c + pyr_c --> 2dh3dgal6p_c
F6PA_reverse,0.0,,,,,dha_c + g3p_c --> f6p_c
IDOND_reverse,0.0,,,,,idon__L_c + nad_c --> 5dglcn_c + h_c + nadh_c
MCOATA_reverse,0.0,667981.2668,41.0567,16269.726178674857,,coa_c + malACP_c --> ACP_c + malcoa_c
DAPE_reverse,0.0,226395.1824,60.4171,3747.2037287456697,,26dap__M_c --> 26dap_LL_c
SDPTA_reverse,0.37370295586886887,48801.73975,44.7291,1091.05123398414,,glu__L_c + sl2a6o_c --> akg_c + sl26da_c
ARAI_reverse,0.0,134329.451,336.4439,399.26255461906135,,rbl__L_c --> arab__L_c
M1PD_reverse,0.0,244395.0,41.139,5940.713191861737,,f6p_c + h_c + nadh_c --> mnl1p_c + nad_c
G3PD2_reverse,0.14006015530042432,,,,,dhap_c + h_c + nadph_c --> glyc3p_c + nadp_c
FCI_reverse,0.0,379.8,389.86,0.9741958651823732,,fcl__L_c --> fuc__L_c
FCLPA_reverse,0.0,46752.00001,23.2225,2013.2199379911724,,dhap_c + lald__L_c --> fc1p_c
UAGAAT_reverse,0.0,33000.0,92.8795,355.29907030076606,,ACP_c + u3aga_c --> 3hmrsACP_c + uacgam_c
PRPPS_reverse,0.0,138218.4,34.2183,4039.3122978055603,,amp_c + h_c + prpp_c --> atp_c + r5p_c
PRMICI_reverse,0.0,28498.5,26.0326,1094.7235389473199,,prlp_c --> prfp_c
SERAT_reverse,0.0,4283662.255,175.8998,24352.854608134858,,acser_c + coa_c --> accoa_c + ser__L_c
ASPK_reverse,0.0,70559.28871000001,97.0635,726.9394644742875,,4pasp_c + adp_c --> asp__L_c + atp_c
ASAD_reverse,1.0770129081045288,734765.0357,80.0358,9180.454692774983,,4pasp_c + h_c + nadph_c --> aspsa_c + nadp_c + pi_c
CBMKr_reverse,0.0,1082160.0,31.6441,34197.84414788223,,adp_c + cbp_c + 2.0 h_c --> atp_c + co2_c + nh4_c
AMANAPEr_reverse,0.0,,,,,acgam6p_c --> acmanap_c
NNATr_reverse,0.0,39062.080330000004,24.528,1592.550567922375,,dnad_c + ppi_c --> atp_c + h_c + nicrnt_c
GAPD_reverse,0.0,419413.9766,142.13,2950.9180088651237,,13dpg_c + h_c + nadh_c --> g3p_c + nad_c + pi_c
ARGSL_reverse,0.0,1388950.281,50.3182,27603.337977113653,,arg__L_c + fum_c --> argsuc_c
EX_mg2_e_reverse,0.008739403913105138,,,,, --> mg2_e
ACOATA_reverse,0.0,1130.5431609999996,75.6698,14.940480363368213,,acACP_c + coa_c --> ACP_c + accoa_c
MLTP3_reverse,0.0,177517.9608,181.0448,980.5195222397992,,g1p_c + malthx_c --> malthp_c + pi_c
OCBT_reverse,0.0,164864.0854,110.4814,1492.2338547484012,,citr__L_c + h_c + pi_c --> cbp_c + orn_c
GARFT_reverse,0.0,22952.16,23.2383,987.6867068589357,,fgam_c + h_c + thf_c --> 10fthf_c + gar_c
PHETA1_reverse,0.18664042258921307,597462.0221,87.0756,6861.417229396065,,glu__L_c + phpyr_c --> akg_c + phe__L_c
MCITL2_reverse,0.0,259416.0,128.5386,2018.195312536468,,pyr_c + succ_c --> micit_c
ACOTA_reverse,0.297987984122789,207000000000.0,44.7291,4627859715.487233,gene-GO or gene-kcat,acg5sa_c + glu__L_c --> acorn_c + akg_c
PRAGSr_reverse,0.0,613876.8074,45.9404,13362.461088714948,,adp_c + gar_c + h_c + pi_c --> atp_c + gly_c + pram_c
PPAKr_reverse,0.0,347142.8571,43.3841,8001.614810495092,,atp_c + ppa_c --> adp_c + ppap_c
PPM2_reverse,0.0,381420.0,44.37,8596.348884381341,,2dr5p_c --> 2dr1p_c
G6PDH2r_reverse,0.0,4929109.085,55.7044,88486.8894557701,,6pgl_c + h_c + nadph_c --> g6p_c + nadp_c
FBA3_reverse,0.0,21992.70423000001,78.2945,280.8971796230898,,dhap_c + e4p_c --> s17bp_c
ADK3_reverse,0.0,419111.6836,23.586,17769.5108793352,,adp_c + gdp_c --> amp_c + gtp_c
HSDy_reverse,0.7033099522356598,222600.315,177.7754,1252.1435192945708,,aspsa_c + h_c + nadph_c --> hom__L_c + nadp_c
GLUtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,glu__L_p --> glu__L_e
GLYtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,gly_p --> gly_e
GLYALDtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,glyald_p --> glyald_e
GLYBtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,glyb_p --> glyb_e
GLYCtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,glyc_p --> glyc_e
GLYC3Ptex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,glyc3p_p --> glyc3p_e
GLYCLTtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,glyclt_p --> glyclt_e
GTPtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,gtp_p --> gtp_e
GUAtex_reverse,0.0,,,,,gua_p --> gua_e
Htex_reverse,49.850270286083685,1684509.733,41.2198,40866.51883318211,,h_p --> h_e
H2tex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,h2_p --> h2_e
H2Otex_reverse,82.28487473220468,1684509.733,27.2003,61929.821840200304,,h2o_p --> h2o_e
O2tpp_reverse,0.0,,,,,o2_c --> o2_p
PYRt2rpp_reverse,0.0,,,,,h_c + pyr_c --> h_p + pyr_p
XANtpp_reverse,0.0,,,,,xan_c --> xan_p
DAPtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,15dap_p --> 15dap_e
12PPDStex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,12ppd__S_p --> 12ppd__S_e
DDGLCNtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,2ddglcn_p --> 2ddglcn_e
26DAHtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,26dap__M_p --> 26dap__M_e
HCINNMtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,3hcinnm_p --> 3hcinnm_e
HPPPNtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,3hpppn_p --> 3hpppn_e
ACtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,ac_p --> ac_e
ACALDtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,acald_p --> acald_e
ACMANAtex_reverse,0.0,1684509.733,41.2198,40866.51883318211,,acmana_p --> acmana_e
ACACT7r_reverse,0.0,1200988584.0,46.5305,25810781.83127196,,3ohdcoa_c + coa_c --> accoa_c + tdcoa_c
