,fluxes,kcat,MW,kcat_MW,equ
MLTGY2pp_num5,0.0,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num6,0.0,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num7,0.0,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num8,0.0,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY4pp_num2,0.0,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num3,0.0,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num4,0.0,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num5,0.0,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num6,0.0,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num7,0.0,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num8,0.0,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
3OAS180_num2,0.0,288.0,85.2257,3.379262358654725,h_c + malACP_c + palmACP_c --> 3ooctdACP_c + ACP_c + co2_c
3HAD180_num2,0.0,,,,3hoctaACP_c --> h2o_c + toctd2eACP_c
MDDEP1pp_num2,0.0,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num3,0.0,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num4,0.0,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num5,0.0,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num6,0.0,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num7,0.0,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP2pp_num2,0.0,,,,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num3,0.0,,,,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num4,0.0,,,,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num5,0.0,,,,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num6,0.0,,,,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num7,0.0,,,,h2o_p + murein3px4p_p --> murein4p3p_p
GTHRDtex_num2,0.0,1684509.73279686,116.7646,14426.544798653531,gthrd_e --> gthrd_p
GTHRDtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,gthrd_e --> gthrd_p
GTHRDtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,gthrd_e --> gthrd_p
GLYBt2pp_num2,0.0,,,,glyb_p + h_p --> glyb_c + h_c
LYSt3pp_num2,0.0,,,,h_p + lys__L_c --> h_c + lys__L_p
BGLA1_num2,0.0,,,,6pgg_c + h2o_c --> g6p_c + glc__D_c
BGLA1_num3,0.0,,,,6pgg_c + h2o_c --> g6p_c + glc__D_c
CHLt2pp_num2,0.0,,,,chol_p + h_p --> chol_c + h_c
TUNGStex_num2,0.0,1684509.73279686,117.9984,14275.699778953442,tungs_e --> tungs_p
TUNGStex_num3,0.0,1684509.73279686,121.1028,13909.750499549638,tungs_e --> tungs_p
TUNGStex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,tungs_e --> tungs_p
COBALT2tpp_num2,0.0,,,,cobalt2_p --> cobalt2_c
2MAHMP_num2,0.0,,,,2mahmp_c + h2o_c --> 4ampm_c + h_c + pi_c
COBALT2t3pp_num2,0.0,,,,cobalt2_c + h_p --> cobalt2_p + h_c
GALCTNLtex_num2,0.0,1684509.73279686,121.1028,13909.750499549638,galctn__L_e --> galctn__L_p
GALCTNLtex_num3,0.0,1684509.73279686,41.2193,40867.014548933636,galctn__L_e --> galctn__L_p
GALCTNLtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,galctn__L_e --> galctn__L_p
MALDtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,mal__D_e --> mal__D_p
MALDtex_num3,0.0,1684509.73279686,121.1028,13909.750499549638,mal__D_e --> mal__D_p
MALDtex_num4,0.0,1684509.73279686,117.9984,14275.699778953442,mal__D_e --> mal__D_p
OROTtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,orot_e --> orot_p
OROTtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,orot_e --> orot_p
OROTtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,orot_e --> orot_p
5DGLCNtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,5dglcn_e --> 5dglcn_p
5DGLCNtex_num3,0.0,1684509.73279686,116.7646,14426.544798653531,5dglcn_e --> 5dglcn_p
5DGLCNtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,5dglcn_e --> 5dglcn_p
GLYt2pp_num2,0.0,,,,gly_p + h_p --> gly_c + h_c
ALAt2pp_num2,0.0,,,,ala__L_p + h_p --> ala__L_c + h_c
NI2t3pp_num2,0.0,,,,h_p + ni2_c --> h_c + ni2_p
PPAtex_num2,0.0,1684509.73279686,116.7646,14426.544798653531,ppa_e --> ppa_p
PPAtex_num3,0.0,1684509.73279686,41.2193,40867.014548933636,ppa_e --> ppa_p
PPAtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,ppa_e --> ppa_p
PSCLYStex_num2,0.0,1684509.73279686,117.9984,14275.699778953442,psclys_e --> psclys_p
PSCLYStex_num3,0.0,1684509.73279686,121.1028,13909.750499549638,psclys_e --> psclys_p
PSCLYStex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,psclys_e --> psclys_p
THYMtex_num2,0.0,1684509.73279686,116.7646,14426.544798653531,thym_e --> thym_p
THYMtex_num3,0.0,1684509.73279686,41.2193,40867.014548933636,thym_e --> thym_p
THYMtex_num4,0.0,1684509.73279686,117.9984,14275.699778953442,thym_e --> thym_p
MN2t3pp_num2,0.0,,,,h_p + mn2_c --> h_c + mn2_p
THRA_num2,0.0,4681.349382315276,145.9772,32.06904490780256,thr__L_c --> acald_c + gly_c
XYLK2_num2,0.0,,,,atp_c + xylu__L_c --> adp_c + h_c + xu5p__L_c
POR5_num2,0.0,,,,coa_c + 2.0 flxso_c + pyr_c --> accoa_c + co2_c + 2.0 flxr_c + h_c
HACD8_num2,0.0,406800.0,77.0713,5278.229379808048,3ohodcoa_c + h_c + nadh_c --> 3hodcoa_c + nad_c
DGUNC_num2,0.0,,,,2.0 gtp_c --> cdigmp_c + 2.0 ppi_c
DGUNC_num3,0.0,,,,2.0 gtp_c --> cdigmp_c + 2.0 ppi_c
DGUNC_num4,0.0,,,,2.0 gtp_c --> cdigmp_c + 2.0 ppi_c
DGUNC_num5,0.0,,,,2.0 gtp_c --> cdigmp_c + 2.0 ppi_c
CDGUNPD_num2,0.0,,,,cdigmp_c + h2o_c --> 5pg35pg_c + h_c
CDGUNPD_num3,0.0,,,,cdigmp_c + h2o_c --> 5pg35pg_c + h_c
CDGUNPD_num4,0.0,,,,cdigmp_c + h2o_c --> 5pg35pg_c + h_c
CDGUNPD_num5,0.0,,,,cdigmp_c + h2o_c --> 5pg35pg_c + h_c
CMtpp_num2,0.0,,,,cm_p + h_p --> cm_e + h_c
FUSAtpp_num2,0.0,,,,fusa_p + h_p --> fusa_e + h_c
MINCYCtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,mincyc_e --> mincyc_p
MINCYCtex_num3,0.0,1684509.73279686,116.7646,14426.544798653531,mincyc_e --> mincyc_p
MINCYCtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,mincyc_e --> mincyc_p
MINCYCtpp_num2,0.0,,,,h_p + mincyc_p --> h_c + mincyc_e
DOXRBCNtex_num2,0.0,1684509.73279686,117.9984,14275.699778953442,doxrbcn_e --> doxrbcn_p
DOXRBCNtex_num3,0.0,1684509.73279686,121.1028,13909.750499549638,doxrbcn_e --> doxrbcn_p
DOXRBCNtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,doxrbcn_e --> doxrbcn_p
DOXRBCNtpp_num2,0.0,,,,doxrbcn_p + h_p --> doxrbcn_e + h_c
NOVBCNtpp_num2,0.0,,,,h_p + novbcn_p --> h_c + novbcn_e
CMtex_num2,0.0,1684509.73279686,121.1028,13909.750499549638,cm_e --> cm_p
CMtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,cm_e --> cm_p
CMtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,cm_e --> cm_p
LALALGLUtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,LalaLglu_e --> LalaLglu_p
LALALGLUtex_num3,0.0,1684509.73279686,116.7646,14426.544798653531,LalaLglu_e --> LalaLglu_p
LALALGLUtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,LalaLglu_e --> LalaLglu_p
LALADGLUtpp_num2,0.0,,,,LalaDglu_p + h_p --> LalaDglu_c + h_c
LALADGLUtpp_num3,0.0,,,,LalaDglu_p + h_p --> LalaDglu_c + h_c
LALADGLUtpp_num4,0.0,,,,LalaDglu_p + h_p --> LalaDglu_c + h_c
5MTRtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,5mtr_e --> 5mtr_p
5MTRtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,5mtr_e --> 5mtr_p
5MTRtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,5mtr_e --> 5mtr_p
LALADGLUtex_num2,0.0,1684509.73279686,121.1028,13909.750499549638,LalaDglu_e --> LalaDglu_p
LALADGLUtex_num3,0.0,1684509.73279686,41.2193,40867.014548933636,LalaDglu_e --> LalaDglu_p
LALADGLUtex_num4,0.0,1684509.73279686,117.9984,14275.699778953442,LalaDglu_e --> LalaDglu_p
LALALGLUtpp_num2,0.0,,,,LalaLglu_p + h_p --> LalaLglu_c + h_c
LALALGLUtpp_num3,0.0,,,,LalaLglu_p + h_p --> LalaLglu_c + h_c
LALALGLUtpp_num4,0.0,,,,LalaLglu_p + h_p --> LalaLglu_c + h_c
3HPPtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,3hpp_e --> 3hpp_p
3HPPtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,3hpp_e --> 3hpp_p
3HPPtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,3hpp_e --> 3hpp_p
MSAR_num2,0.0,207378.0,108.9945,1902.6464638123941,h_c + msa_c + nadph_c --> 3hpp_c + nadp_c
FUSAtex_num2,0.0,1684509.73279686,121.1028,13909.750499549638,fusa_e --> fusa_p
FUSAtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,fusa_e --> fusa_p
FUSAtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,fusa_e --> fusa_p
QUIN2tex_num2,0.0,1684509.73279686,121.1028,13909.750499549638,quin_e --> quin_p
QUIN2tex_num3,0.0,1684509.73279686,41.2193,40867.014548933636,quin_e --> quin_p
QUIN2tex_num4,0.0,1684509.73279686,117.9984,14275.699778953442,quin_e --> quin_p
ACACT8r_num2,0.0,,,,3ohodcoa_c + coa_c --> accoa_c + pmtcoa_c
FDH4pp_num2,0.0,,,,for_p + 2.0 h_c + q8_c --> co2_p + h_p + q8h2_c
FDH5pp_num2,0.0,,,,for_p + 2.0 h_c + mqn8_c --> co2_p + h_p + mql8_c
SELtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,sel_e --> sel_p
SELtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,sel_e --> sel_p
SELtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,sel_e --> sel_p
MEOHtex_num2,0.0,1684509.73279686,117.9984,14275.699778953442,meoh_e --> meoh_p
MEOHtex_num3,0.0,1684509.73279686,41.2193,40867.014548933636,meoh_e --> meoh_p
MEOHtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,meoh_e --> meoh_p
MECDPDH5_num2,0.00043268037847419774,,,,2mecdp_c + 2.0 flxr_c + h_c --> 2.0 flxso_c + h2mb4p_c + h2o_c
RNTR1c2_num2,0.0,,,,atp_c + 2.0 flxr_c + 2.0 h_c --> datp_c + 2.0 flxso_c + h2o_c
RNTR1c2_num3,0.0,,,,atp_c + 2.0 flxr_c + 2.0 h_c --> datp_c + 2.0 flxso_c + h2o_c
RNTR1c2_num4,0.004739018326980281,,,,atp_c + 2.0 flxr_c + 2.0 h_c --> datp_c + 2.0 flxso_c + h2o_c
RNTR2c2_num2,0.00489314599633212,,,,2.0 flxr_c + gtp_c + 2.0 h_c --> dgtp_c + 2.0 flxso_c + h2o_c
RNTR2c2_num3,0.0,,,,2.0 flxr_c + gtp_c + 2.0 h_c --> dgtp_c + 2.0 flxso_c + h2o_c
RNTR2c2_num4,0.0,,,,2.0 flxr_c + gtp_c + 2.0 h_c --> dgtp_c + 2.0 flxso_c + h2o_c
RNTR3c2_num2,0.0,,,,ctp_c + 2.0 flxr_c + 2.0 h_c --> dctp_c + 2.0 flxso_c + h2o_c
RNTR3c2_num3,0.0,,,,ctp_c + 2.0 flxr_c + 2.0 h_c --> dctp_c + 2.0 flxso_c + h2o_c
RNTR3c2_num4,0.0,,,,ctp_c + 2.0 flxr_c + 2.0 h_c --> dctp_c + 2.0 flxso_c + h2o_c
RNTR4c2_num2,0.0,,,,2.0 flxr_c + 2.0 h_c + utp_c --> dutp_c + 2.0 flxso_c + h2o_c
RNTR4c2_num3,0.0,,,,2.0 flxr_c + 2.0 h_c + utp_c --> dutp_c + 2.0 flxso_c + h2o_c
RNTR4c2_num4,0.0,,,,2.0 flxr_c + 2.0 h_c + utp_c --> dutp_c + 2.0 flxso_c + h2o_c
FLDR2_num2,0.0,,,,2.0 flxso_c + nadph_c --> 2.0 flxr_c + h_c + nadp_c
TTRCYCtex_num2,0.0,1684509.73279686,117.9984,14275.699778953442,ttrcyc_e --> ttrcyc_p
TTRCYCtex_num3,0.0,1684509.73279686,116.7646,14426.544798653531,ttrcyc_e --> ttrcyc_p
TTRCYCtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,ttrcyc_e --> ttrcyc_p
TTRCYCtpp_num2,0.0,,,,h_p + ttrcyc_p --> h_c + ttrcyc_e
SLNTtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,slnt_e --> slnt_p
SLNTtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,slnt_e --> slnt_p
SLNTtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,slnt_e --> slnt_p
RFAMPtpp_num2,0.0,,,,h_p + rfamp_p --> h_c + rfamp_e
TARTRDtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,tartr__D_e --> tartr__D_p
TARTRDtex_num3,0.0,1684509.73279686,121.1028,13909.750499549638,tartr__D_e --> tartr__D_p
TARTRDtex_num4,0.0,1684509.73279686,117.9984,14275.699778953442,tartr__D_e --> tartr__D_p
BTNtex_num2,0.0,1684509.73279686,121.1028,13909.750499549638,btn_e --> btn_p
BTNtex_num3,0.0,1684509.73279686,41.2193,40867.014548933636,btn_e --> btn_p
BTNtex_num4,0.0,1684509.73279686,117.9984,14275.699778953442,btn_e --> btn_p
ARBTptspp_num2,0.0,,,,arbt_p + pep_c --> arbt6p_c + pyr_c
ARBTtex_num2,0.0,1684509.73279686,121.1028,13909.750499549638,arbt_e --> arbt_p
ARBTtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,arbt_e --> arbt_p
ARBTtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,arbt_e --> arbt_p
PYDXtex_num2,0.0,1684509.73279686,121.1028,13909.750499549638,pydx_e --> pydx_p
PYDXtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,pydx_e --> pydx_p
PYDXtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,pydx_e --> pydx_p
SUCASPtpp_num2,0.0,,,,asp__L_p + succ_c --> asp__L_c + succ_p
SUCASPtpp_num3,0.0,,,,asp__L_p + succ_c --> asp__L_c + succ_p
SUCMALtpp_num2,0.0,,,,mal__L_p + succ_c --> mal__L_c + succ_p
SUCMALtpp_num3,0.0,,,,mal__L_p + succ_c --> mal__L_c + succ_p
PYDXNtex_num2,0.0,1684509.73279686,121.1028,13909.750499549638,pydxn_e --> pydxn_p
PYDXNtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,pydxn_e --> pydxn_p
PYDXNtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,pydxn_e --> pydxn_p
PYDAMtex_num2,0.0,1684509.73279686,121.1028,13909.750499549638,pydam_e --> pydam_p
PYDAMtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,pydam_e --> pydam_p
PYDAMtex_num4,0.0,1684509.73279686,116.7646,14426.544798653531,pydam_e --> pydam_p
CHTBStex_num2,0.0,1684509.73279686,117.9984,14275.699778953442,chtbs_e --> chtbs_p
CHTBStex_num3,0.0,1684509.73279686,121.1028,13909.750499549638,chtbs_e --> chtbs_p
CHTBStex_num4,0.0,1684509.73279686,41.2193,40867.014548933636,chtbs_e --> chtbs_p
CHTBStex_num5,0.0,1684509.73279686,52.7797,31915.864106784615,chtbs_e --> chtbs_p
CRNDtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,crn__D_e --> crn__D_p
CRNDtex_num3,0.0,1684509.73279686,121.1028,13909.750499549638,crn__D_e --> crn__D_p
CRNDtex_num4,0.0,1684509.73279686,117.9984,14275.699778953442,crn__D_e --> crn__D_p
NADPHHR_num2,0.0,,,,h2o_c + nadph_c --> nadphx__R_c
NADPHHS_num2,0.0,,,,h2o_c + nadph_c --> nadphx__S_c
NADHHS_num2,0.0,,,,h2o_c + nadh_c --> nadhx__S_c
SELabcpp_num2,0.0,,,,atp_c + h2o_c + sel_p --> adp_c + h_c + pi_c + sel_c
NADHHR_num2,0.0,,,,h2o_c + nadh_c --> nadhx__R_c
DXYLTD_num2,0.0,,,,dxylnt_c --> 2ddara_c + h2o_c
2DDARAA_num2,0.0,,,,2ddara_c --> gcald_c + pyr_c
GNP_num2,0.0,,,,6pgc_c + h2o_c --> glcn_c + pi_c
DXYLONtex_num2,0.0,,,,dxylnt_e --> dxylnt_p
DXYLONtex_num3,0.0,,,,dxylnt_e --> dxylnt_p
PSURItex_num2,0.0,,,,psuri_e --> psuri_p
PSURItex_num3,0.0,,,,psuri_e --> psuri_p
PSURItex_num4,0.0,,,,psuri_e --> psuri_p
FMNtex_num2,0.0,,,,fmn_p --> fmn_e
FMNtex_num3,0.0,,,,fmn_p --> fmn_e
FMNtex_num4,0.0,,,,fmn_p --> fmn_e
CLBtex_num2,0.0,,,,cellb_e --> cellb_p
CLBtex_num3,0.0,,,,cellb_e --> cellb_p
CLBtex_num4,0.0,,,,cellb_e --> cellb_p
2HESR_num2,0.0,,,,dtgcl_c + 2.0 gthrd_c --> gthox_c + 2.0 mercpeth_c
PIt2rpp_num2,0.0,,,,h_p + pi_p --> h_c + pi_c
METt3pp_num2,0.0,,,,h_p + met__L_c --> h_c + met__L_p
5DKGR_num2,0.0,,,,glcn_c + nad_c --> 5dglcn_c + h_c + nadh_c
LEUt3pp_num2,0.0,,,,h_p + leu__L_c --> h_c + leu__L_p
FADtex_num2,0.0,,,,fad_p --> fad_e
FADtex_num3,0.0,,,,fad_p --> fad_e
FADtex_num4,0.0,,,,fad_p --> fad_e
2DGLCtex_num2,0.0,,,,2dglc_e --> 2dglc_p
2DGLCtex_num3,0.0,,,,2dglc_e --> 2dglc_p
2DGLCtex_num4,0.0,,,,2dglc_e --> 2dglc_p
E4PP_num2,0.0,,,,e4p_c + h2o_c --> erthrs_c + pi_c
E4PP_num3,0.0,,,,e4p_c + h2o_c --> erthrs_c + pi_c
E4PP_num4,0.0,,,,e4p_c + h2o_c --> erthrs_c + pi_c
E4PP_num5,0.0,,,,e4p_c + h2o_c --> erthrs_c + pi_c
URATEtex_num2,0.0,,,,urate_e --> urate_p
URATEtex_num3,0.0,,,,urate_e --> urate_p
URATEtex_num4,0.0,,,,urate_e --> urate_p
Ftex_num2,0.0,,,,f_p --> f_e
Ftex_num3,0.0,,,,f_p --> f_e
Ftex_num4,0.0,,,,f_p --> f_e
CYSItex_num2,0.0,,,,cysi__L_e --> cysi__L_p
CYSItex_num3,0.0,,,,cysi__L_e --> cysi__L_p
CYSItex_num4,0.0,,,,cysi__L_e --> cysi__L_p
CS1tex_num2,0.0,,,,cs1_e --> cs1_p
CS1tex_num3,0.0,,,,cs1_e --> cs1_p
CS1tex_num4,0.0,,,,cs1_e --> cs1_p
MEPNtex_num2,0.0,,,,mepn_e --> mepn_p
MEPNtex_num3,0.0,,,,mepn_e --> mepn_p
MEPNtex_num4,0.0,,,,mepn_e --> mepn_p
F1PP_num2,0.0,,,,f1p_c + h2o_c --> fru_c + pi_c
F1PP_num3,0.0,,,,f1p_c + h2o_c --> fru_c + pi_c
F1PP_num4,0.0,,,,f1p_c + h2o_c --> fru_c + pi_c
4ABZGLUtex_num2,0.0,,,,4abzglu_e --> 4abzglu_p
4ABZGLUtex_num3,0.0,,,,4abzglu_e --> 4abzglu_p
4ABZGLUtex_num4,0.0,,,,4abzglu_e --> 4abzglu_p
SLNTabcpp_num2,0.0,,,,atp_c + h2o_c + slnt_p --> adp_c + h_c + pi_c + slnt_c
VALt3pp_num2,0.0,,,,h_p + val__L_c --> h_c + val__L_p
METGLCURtex_num2,0.0,,,,metglcur_e --> metglcur_p
METGLCURtex_num3,0.0,,,,metglcur_e --> metglcur_p
METGLCURtex_num4,0.0,,,,metglcur_e --> metglcur_p
AI2tex_num2,0.0,,,,mththf_e --> mththf_p
AI2tex_num3,0.0,,,,mththf_e --> mththf_p
AI2tex_num4,0.0,,,,mththf_e --> mththf_p
CUt2pp_num2,0.0,,,,cu_c --> cu_p
CUt2pp_num3,0.0,,,,cu_c --> cu_p
CUt2pp_num4,0.0,,,,cu_c --> cu_p
CUt2pp_num5,0.0,,,,cu_c --> cu_p
CUt2pp_num6,0.0,,,,cu_c --> cu_p
CUt2pp_num7,0.0,,,,cu_c --> cu_p
SERt2rpp_num2,0.0,,,,h_p + ser__L_p --> h_c + ser__L_c
HCO3E_reverse_num2,0.0,1476000000.0,47.528,31055377.88251136,h_c + hco3_c --> co2_c + h2o_c
ECOAH4_reverse_num2,0.0,689400.0,159.1859,4330.785578370948,dc2coa_c + h2o_c --> 3hdcoa_c
NDPK5_reverse_num2,0.0,198000.0,61.853,3201.1381824648765,adp_c + dgtp_c --> atp_c + dgdp_c
ACALD_reverse_num2,0.0,30420.0,3845.0436,7.911483760548254,accoa_c + h_c + nadh_c --> acald_c + coa_c + nad_c
ALAR_reverse_num2,0.0,19890.0,78.305,254.00676840559345,ala__D_c --> ala__L_c
ALATA_L_reverse_num2,0.0,24696.0,92.4313,267.1822207412424,glu__L_c + pyr_c --> akg_c + ala__L_c
ASPTA_reverse_num2,0.8314526696909771,1004400.0,87.0746,11534.936709442249,glu__L_c + oaa_c --> akg_c + asp__L_c
A5PISO_reverse_num2,0.0,367200.0,136.1243,2697.534532776293,ara5p_c --> ru5p__D_c
ECOAH6_reverse_num2,0.0,689400.0,159.1859,4330.785578370948,h2o_c + td2coa_c --> 3htdcoa_c
FBA_reverse_num2,0.0,10199.999988,381.0875,26.765506577885656,dhap_c + g3p_c --> fdp_c
TALA_reverse_num2,0.0,46800.0,35.6584,1312.4537275929374,e4p_c + f6p_c --> g3p_c + s7p_c
TKT1_reverse_num2,0.0,20340.0,73.0418,278.4706839097613,g3p_c + s7p_c --> r5p_c + xu5p__D_c
ALCD2x_reverse_num2,0.0,792000.0,141.5167,5596.512637731095,acald_c + h_c + nadh_c --> etoh_c + nad_c
NDPK6_reverse_num2,0.0,198000.0,61.853,3201.1381824648765,adp_c + dutp_c --> atp_c + dudp_c
NDPK8_reverse_num2,0.0,198000.0,61.853,3201.1381824648765,adp_c + datp_c --> atp_c + dadp_c
DURIPP_reverse_num2,0.0,24660.0,155.6978,158.38374081072436,2dr1p_c + ura_c --> duri_c + pi_c
PTAr_reverse_num2,0.0,2068200.0,72.1326,28672.195373520433,actp_c + coa_c --> accoa_c + pi_c
ACKr_reverse_num2,0.0,6300000.0,43.29,145530.14553014553,actp_c + adp_c --> ac_c + atp_c
ACKr_reverse_num3,0.0,6300000.0,43.3836,145216.16463364035,actp_c + adp_c --> ac_c + atp_c
PUNP5_reverse_num2,0.0,24660.0,155.6978,158.38374081072436,hxan_c + r1p_c --> ins_c + pi_c
PUNP6_reverse_num2,0.0,13140.0,179.0058,73.40544272867136,2dr1p_c + hxan_c --> din_c + pi_c
PUNP3_reverse_num2,0.0,24660.0,155.6978,158.38374081072436,gua_c + r1p_c --> gsn_c + pi_c
FUM_reverse_num2,0.0,720000.0,120.5957,5970.362127339533,mal__L_c --> fum_c + h2o_c
FUM_reverse_num3,0.0,720000.0,201.9533,3565.1806630542796,mal__L_c --> fum_c + h2o_c
HACD5_reverse_num2,0.0,406800.0,77.0713,5278.229379808048,3hddcoa_c + nad_c --> 3oddcoa_c + h_c + nadh_c
RBP4E_reverse_num2,0.0,73440.0,102.0744,719.4752063200958,xu5p__D_c --> ru5p__L_c
RBP4E_reverse_num3,0.0,73440.0,25.5606,2873.171991267811,xu5p__D_c --> ru5p__L_c
HACD6_reverse_num2,0.0,406800.0,77.0713,5278.229379808048,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c
ECOAH1_reverse_num2,0.0,597600.0,159.1859,3754.1013368646345,b2coa_c + h2o_c --> 3hbcoa_c
ECOAH2_reverse_num2,0.0,689400.0,159.1859,4330.785578370948,h2o_c + hx2coa_c --> 3hhcoa_c
ECOAH3_reverse_num2,0.0,689400.0,159.1859,4330.785578370948,h2o_c + oc2coa_c --> 3hocoa_c
ALCD19_reverse_num2,0.0,2046.6,3845.0436,0.5322696470854063,glyc_c + nad_c --> glyald_c + h_c + nadh_c
TGBPA_reverse_num2,0.0,16800.000012,77.9198,215.60630304492568,dhap_c + g3p_c --> tagdp__D_c
HACD4_reverse_num2,0.0,406800.0,77.0713,5278.229379808048,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c
HACD7_reverse_num2,0.0,406800.0,159.1859,2555.5027172632754,3hhdcoa_c + nad_c --> 3ohdcoa_c + h_c + nadh_c
HACD1_reverse_num2,0.0,406800.0,77.0713,5278.229379808048,3hbcoa_c + nad_c --> aacoa_c + h_c + nadh_c
HACD2_reverse_num2,0.0,406800.0,77.0713,5278.229379808048,3hhcoa_c + nad_c --> 3ohcoa_c + h_c + nadh_c
NDPK7_reverse_num2,0.0,198000.0,61.853,3201.1381824648765,adp_c + dctp_c --> atp_c + dcdp_c
NDPK2_reverse_num2,0.0,198000.0,61.853,3201.1381824648765,adp_c + utp_c --> atp_c + udp_c
NDPK3_reverse_num2,0.0,198000.0,23.5857,8394.917259186708,adp_c + ctp_c --> atp_c + cdp_c
NDPK4_reverse_num2,0.0,198000.0,61.853,3201.1381824648765,adp_c + dttp_c --> atp_c + dtdp_c
NDPK1_reverse_num2,0.0,198000.0,61.853,3201.1381824648765,adp_c + gtp_c --> atp_c + gdp_c
PGMT_reverse_num2,0.0,180000.0,20.7796,8662.341912260103,g6p_c --> g1p_c
PGMT_reverse_num3,0.0,180000.0,23.5646,7638.576508831044,g6p_c --> g1p_c
UMPK_reverse_num2,0.0,630000.0,155.8199,4043.1292793795924,adp_c + udp_c --> atp_c + ump_c
F6PA_reverse_num2,0.0,,,,dha_c + g3p_c --> f6p_c
SDPTA_reverse_num2,0.06718390695463611,48801.739758350544,44.7285,1091.065869822385,glu__L_c + sl2a6o_c --> akg_c + sl26da_c
SDPTA_reverse_num3,0.0,48801.739758350544,87.5329,557.5245394400339,glu__L_c + sl2a6o_c --> akg_c + sl26da_c
