,fluxes,kcat,MW,kcat_MW,source,equ
NO3tex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,no3_e --> no3_p
URAt2pp_num2,0.0,,,,,h_p + ura_p --> h_c + ura_c
ALAALAabcpp_num2,0.0,,,,,alaala_p + atp_c + h2o_c --> adp_c + alaala_c + h_c + pi_c
AMPTASEPG_num2,0.0,,,,,h2o_c + progly_c --> gly_c + pro__L_c
AMPTASEPG_num3,0.0,,,,,h2o_c + progly_c --> gly_c + pro__L_c
AMPTASEPG_num4,0.0,,,,,h2o_c + progly_c --> gly_c + pro__L_c
CLPNS180pp_num2,0.0,,,,,2.0 pg180_p --> clpn180_p + glyc_p
CLPNS181pp_num2,0.0,,,,,2.0 pg181_p --> clpn181_p + glyc_p
CLPNS120pp_num2,0.0,,,,,2.0 pg120_p --> clpn120_p + glyc_p
FACOAL141t2pp_num2,0.0,,,,,atp_c + coa_c + h_p + ttdcea_p --> amp_c + h_c + ppi_c + tdecoa_c
FACOAL161t2pp_num2,0.0,,,,,atp_c + coa_c + h_p + hdcea_p --> amp_c + h_c + hdcoa_c + ppi_c
PGPP140pp_num2,0.0,,,,,h2o_p + pgp140_p --> pg140_p + pi_p
PGPP141pp_num2,0.0,,,,,h2o_p + pgp141_p --> pg141_p + pi_p
PGPP160pp_num2,0.0,86400.0,29.0209,2977.1647330027668,,h2o_p + pgp160_p --> pg160_p + pi_p
PGPP180pp_num2,0.0,86400.0,29.0209,2977.1647330027668,,h2o_p + pgp180_p --> pg180_p + pi_p
CLPNS160pp_num2,0.0,,,,,2.0 pg160_p --> clpn160_p + glyc_p
CLPNS161pp_num2,0.0,,,,,2.0 pg161_p --> clpn161_p + glyc_p
GSNtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,gsn_e --> gsn_p
GSNtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,gsn_e --> gsn_p
GSNtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,gsn_e --> gsn_p
FORtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,for_e --> for_p
FORtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,for_e --> for_p
FORtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,for_e --> for_p
D_LACt2pp_num2,0.0,,,,,h_p + lac__D_p --> h_c + lac__D_c
RIBtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,rib__D_e --> rib__D_p
RIBtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,rib__D_e --> rib__D_p
RIBtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,rib__D_e --> rib__D_p
THMtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,thm_e --> thm_p
THMtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,thm_e --> thm_p
THMtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,thm_e --> thm_p
XYLUtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,xylu__L_e --> xylu__L_p
XYLUtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,xylu__L_e --> xylu__L_p
XYLUtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,xylu__L_e --> xylu__L_p
ALLtex_num2,0.0,1684509.73279686,117.9984,14275.699778953442,,all__D_e --> all__D_p
ALLtex_num3,0.0,1684509.73279686,116.7646,14426.544798653533,,all__D_e --> all__D_p
ALLtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,all__D_e --> all__D_p
34dhpactex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,34dhpac_e --> 34dhpac_p
34dhpactex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,34dhpac_e --> 34dhpac_p
34dhpactex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,34dhpac_e --> 34dhpac_p
HYD1pp_num2,0.0,,,,,h2_c + 2.0 h_c + q8_c --> 2.0 h_p + q8h2_c
HYD1pp_num3,0.0,,,,,h2_c + 2.0 h_c + q8_c --> 2.0 h_p + q8h2_c
FE3DHBZStonex_num2,0.0,,,,,fe3dhbzs_e + h_p --> fe3dhbzs_p + h_c
23DAPPAtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,23dappa_e --> 23dappa_p
23DAPPAtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,23dappa_e --> 23dappa_p
23DAPPAtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,23dappa_e --> 23dappa_p
FMNRx_num2,0.0,188443.76727272727,26.2417,7181.0807711667785,,fmn_c + h_c + nadh_c --> fmnh2_c + nad_c
PHEt2rpp_num2,0.0,,,,,h_p + phe__L_p --> h_c + phe__L_c
MDDCP1pp_num2,0.0,121835.83846153847,87.2168,1396.9308488907925,,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num3,0.0,121835.83846153847,88.8869,1370.6838517434905,,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num4,0.0,121835.83846153847,51.7977,2352.1476525316466,,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num5,0.0,121835.83846153847,43.3455,2810.807084046521,,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num6,0.0,121835.83846153847,47.7518,2551.439704085259,,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
2DOXG6PP_num2,0.0,,,,,2doxg6p_c + h2o_c --> 2dglc_c + pi_c
2DOXG6PP_num3,0.0,,,,,2doxg6p_c + h2o_c --> 2dglc_c + pi_c
2DOXG6PP_num4,0.0,,,,,2doxg6p_c + h2o_c --> 2dglc_c + pi_c
MPTG_num2,0.011577455692406629,,,,,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c
MPTG_num3,0.0,,,,,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c
MPTG_num4,0.0,,,,,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c
MPTG2_num2,0.0,,,,,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
MPTG2_num3,0.0,,,,,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
MPTG2_num4,0.0,,,,,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
MCTP1App_num2,0.0,,,,,murein5p5p_p --> ala__D_p + murein5px4p_p
MCTP2App_num2,0.0,,,,,murein5p5p5p_p --> 2.0 ala__D_p + murein5px4px4p_p
MCTP1Bpp_num2,0.0,,,,,murein5p5p_p --> alaala_p + murein5px3p_p
GLCtex_copy2_num2,0.0,,,,,glc__D_e --> glc__D_p
GLCtex_copy2_num3,0.0,,,,,glc__D_e --> glc__D_p
GLCtex_copy2_num4,10.0,,,,,glc__D_e --> glc__D_p
NAt3pp_num2,0.0,,,,,h_p + na1_c --> h_c + na1_p
SFGTHi_num2,0.0,20931.42857142857,31.4241,666.0947671191401,,Sfglutth_c + h2o_c --> for_c + gthrd_c + h_c
THIORDXi_num2,0.0,3429289.136842105,29.4402,116483.2146806783,,h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c
THIORDXi_num3,0.0,3429289.136842105,33.1883,103328.25534426607,,h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c
3HAD80_num2,0.0,36362.210582389416,102.1965,355.8068092585307,,3hoctACP_c --> h2o_c + toct2eACP_c
3HAD120_num2,0.17119702223379363,36362.210582389416,37.9377,958.4716675599582,,3hddecACP_c --> h2o_c + tddec2eACP_c
PGPP120_num2,0.0,86400.0,29.0209,2977.1647330027668,,h2o_c + pgp120_c --> pg120_c + pi_c
PPALtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,ppal_e --> ppal_p
PPALtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,ppal_e --> ppal_p
PPALtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,ppal_e --> ppal_p
CA2tex_num2,0.0,555253.2783998153,116.7646,4755.322061650666,,ca2_e --> ca2_p
CA2tex_num3,0.0,555253.2783998153,117.9984,4705.600062372162,,ca2_e --> ca2_p
CA2tex_num4,0.0,555253.2783998153,121.1028,4584.9747355124355,,ca2_e --> ca2_p
CUtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,cu_e --> cu_p
CUtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,cu_e --> cu_p
CUtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,cu_e --> cu_p
12PPDRtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,12ppd__R_e --> 12ppd__R_p
12PPDRtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,12ppd__R_e --> 12ppd__R_p
12PPDRtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,12ppd__R_e --> 12ppd__R_p
F6Ptex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,f6p_e --> f6p_p
F6Ptex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,f6p_e --> f6p_p
F6Ptex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,f6p_e --> f6p_p
GAMAN6Ptex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,gam6p_e --> gam6p_p
GAMAN6Ptex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,gam6p_e --> gam6p_p
GAMAN6Ptex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,gam6p_e --> gam6p_p
ACONTb_num2,0.0,629173.8171489454,195.3521,3220.716937002189,,acon_C_c + h2o_c --> icit_c
GLCP2_num2,0.0,177517.96085106386,186.3428,952.6419097011734,,bglycogen_c + pi_c --> g1p_c
3HAD161_num2,0.0,,,,,3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c
3HAD121_num2,0.0,,,,,3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c
PROGLYtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,progly_e --> progly_p
PROGLYtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,progly_e --> progly_p
PROGLYtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,progly_e --> progly_p
MDDCP2pp_num2,0.0,121835.83846153847,87.2168,1396.9308488907925,,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num3,0.0,121835.83846153847,88.8869,1370.6838517434905,,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num4,0.0,121835.83846153847,51.7977,2352.1476525316466,,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num5,0.0,121835.83846153847,43.3455,2810.807084046521,,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num6,0.0,121835.83846153847,41.8486,2911.348013112469,,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP3pp_num2,0.0,121835.83846153847,87.2168,1396.9308488907925,,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num3,0.0,121835.83846153847,88.8869,1370.6838517434905,,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num4,0.0,121835.83846153847,51.7977,2352.1476525316466,,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num5,0.0,121835.83846153847,43.3455,2810.807084046521,,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num6,0.0,121835.83846153847,41.8486,2911.348013112469,,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MLDCP1App_num2,0.0,576000.0,34.4107,16738.979445346944,,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
MLDCP1App_num3,0.0,576000.0,67.8117,8494.109423595042,,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
MLDCP1App_num4,0.0,576000.0,34.6355,16630.335927011303,,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
MLDCP1App_num5,0.0,576000.0,33.3249,17284.372946355426,,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
3HAD141_num2,0.12534716459603745,,,,,3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c
ACONTa_num2,0.0,629173.8171489454,195.3521,3220.716937002189,,cit_c --> acon_C_c + h2o_c
MLDCP2App_num2,0.0,576000.0,36.0819,15963.682622034874,,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
MLDCP2App_num3,0.0,576000.0,34.6355,16630.335927011303,,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
MLDCP2App_num4,0.0,576000.0,33.3249,17284.372946355426,,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
MLDCP2App_num5,0.0,576000.0,34.4107,16738.979445346944,,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
PGPP120pp_num2,0.0,86400.0,29.0209,2977.1647330027668,,h2o_p + pgp120_p --> pg120_p + pi_p
PGPP181pp_num2,0.0,86400.0,29.0209,2977.1647330027668,,h2o_p + pgp181_p --> pg181_p + pi_p
PGPP140_num2,0.0,,,,,h2o_c + pgp140_c --> pg140_c + pi_c
PGPP141_num2,0.0,,,,,h2o_c + pgp141_c --> pg141_c + pi_c
MDDCP5pp_num2,0.0,121835.83846153847,87.2168,1396.9308488907925,,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num3,0.0,121835.83846153847,88.8869,1370.6838517434905,,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num4,0.0,121835.83846153847,51.7977,2352.1476525316466,,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num5,0.0,121835.83846153847,43.3455,2810.807084046521,,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num6,0.0,121835.83846153847,41.8486,2911.348013112469,,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MLTGY3pp_num2,0.0,,,,,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num3,0.0,,,,,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num4,0.0,,,,,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num5,0.0,,,,,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num6,0.0,,,,,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num7,0.0,,,,,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num8,0.0,,,,,murein3p3p_p --> 2.0 anhgm3p_p
MLDCP2Bpp_num2,0.0,576000.0,33.3249,17284.372946355426,,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
MLDCP2Bpp_num3,0.0,576000.0,34.6355,16630.335927011303,,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
MLDCP2Bpp_num4,0.0,576000.0,34.4107,16738.979445346944,,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
MLDCP2Bpp_num5,0.0,576000.0,67.8117,8494.109423595042,,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
3OAS140_num2,0.17119702223379363,,,,,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c
3HAD181_num2,0.0,,,,,3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c
PGPP160_num2,0.0,86400.0,29.0209,2977.1647330027668,,h2o_c + pgp160_c --> pg160_c + pi_c
PGPP180_num2,0.0,86400.0,29.0209,2977.1647330027668,,h2o_c + pgp180_c --> pg180_c + pi_c
PGPP161_num2,0.0,86400.0,29.0209,2977.1647330027668,,h2o_c + pgp161_c --> pg161_c + pi_c
PGPP181_num2,0.0,86400.0,19.4179,4449.502778364294,,h2o_c + pgp181_c --> pg181_c + pi_c
MDDCP4pp_num2,0.0,121835.83846153847,87.2168,1396.9308488907925,,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
MDDCP4pp_num3,0.0,121835.83846153847,88.8869,1370.6838517434905,,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
MDDCP4pp_num4,0.0,121835.83846153847,51.7977,2352.1476525316466,,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
MDDCP4pp_num5,0.0,121835.83846153847,43.3455,2810.807084046521,,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
MDDCP4pp_num6,0.0,121835.83846153847,41.8486,2911.348013112469,,h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p
CLPNS140pp_num2,0.0,,,,,2.0 pg140_p --> clpn140_p + glyc_p
CLPNS141pp_num2,0.0,,,,,2.0 pg141_p --> clpn141_p + glyc_p
MDDEP3pp_num2,0.0,,,,,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP3pp_num3,0.0,,,,,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP3pp_num4,0.0,,,,,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP3pp_num5,0.0,,,,,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP3pp_num6,0.0,,,,,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP3pp_num7,0.0,,,,,h2o_p + murein5px4p_p --> murein5p4p_p
MDDEP4pp_num2,0.0,,,,,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MDDEP4pp_num3,0.0,,,,,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MDDEP4pp_num4,0.0,,,,,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MDDEP4pp_num5,0.0,,,,,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MDDEP4pp_num6,0.0,,,,,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MDDEP4pp_num7,0.0,,,,,h2o_p + murein4px4px4p_p --> murein4px4p4p_p
MLTGY1pp_num2,0.0,,,,,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num3,0.0,,,,,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num4,0.0,,,,,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num5,0.0,,,,,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num6,0.0,,,,,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num7,0.0,,,,,murein4p4p_p --> 2.0 anhgm4p_p
MLTGY1pp_num8,0.0,,,,,murein4p4p_p --> 2.0 anhgm4p_p
CGLYtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,cgly_e --> cgly_p
CGLYtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,cgly_e --> cgly_p
CGLYtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,cgly_e --> cgly_p
3HAD40_num2,0.2965441868298311,,,,,3haACP_c --> but2eACP_c + h2o_c
3OAS60_num2,0.0,,,,,butACP_c + h_c + malACP_c --> 3ohexACP_c + ACP_c + co2_c
3OAS160_num2,0.0,,,,,h_c + malACP_c + myrsACP_c --> 3opalmACP_c + ACP_c + co2_c
MLDCP3App_num2,0.0,576000.0,34.4107,16738.979445346944,,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p
MLDCP3App_num3,0.0,576000.0,67.8117,8494.109423595042,,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p
MLDCP3App_num4,0.0,576000.0,34.6355,16630.335927011303,,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p
MLDCP3App_num5,0.0,576000.0,33.3249,17284.372946355426,,h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p
MLDCP1Bpp_num2,0.0,576000.0,34.4107,16738.979445346944,,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p
MLDCP1Bpp_num3,0.0,576000.0,67.8117,8494.109423595042,,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p
MLDCP1Bpp_num4,0.0,576000.0,34.6355,16630.335927011303,,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p
MLDCP1Bpp_num5,0.0,576000.0,33.3249,17284.372946355426,,h2o_p + murein4p4p_p --> ala__D_p + murein4p3p_p
PGPP161pp_num2,0.0,86400.0,29.0209,2977.1647330027668,,h2o_p + pgp161_p --> pg161_p + pi_p
GTHOXtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,gthox_e --> gthox_p
GTHOXtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,gthox_e --> gthox_p
GTHOXtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,gthox_e --> gthox_p
DSBDR_num2,0.0,,,,,dsbdox_c + trdrd_c --> dsbdrd_c + trdox_c
3OAS80_num2,0.0,,,,,h_c + hexACP_c + malACP_c --> 3ooctACP_c + ACP_c + co2_c
3OAS100_num2,0.0,,,,,h_c + malACP_c + ocACP_c --> 3odecACP_c + ACP_c + co2_c
3OAS120_num2,0.0,,,,,dcaACP_c + h_c + malACP_c --> 3oddecACP_c + ACP_c + co2_c
3HAD60_num2,0.0,36362.210582389416,102.1965,355.8068092585307,,3hhexACP_c --> h2o_c + thex2eACP_c
3HAD100_num2,0.0,36362.210582389416,102.1965,355.8068092585307,,3hdecACP_c --> h2o_c + tdec2eACP_c
3HAD140_num2,0.0,36362.210582389416,102.1965,355.8068092585307,,3hmrsACP_c --> h2o_c + tmrs2eACP_c
3HAD160_num2,0.0,36362.210582389416,102.1965,355.8068092585307,,3hpalmACP_c --> h2o_c + tpalm2eACP_c
MLTGY2pp_num2,0.0,,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num3,0.0,,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num4,0.0,,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num5,0.0,,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num6,0.0,,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num7,0.0,,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY2pp_num8,0.0,,,,,murein4p3p_p --> anhgm3p_p + anhgm4p_p
MLTGY4pp_num2,0.0,,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num3,0.0,,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num4,0.0,,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num5,0.0,,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num6,0.0,,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num7,0.0,,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
MLTGY4pp_num8,0.0,,,,,murein4px4p4p_p --> anhgm4p_p + murein4px4p_p
3OAS180_num2,0.0,4150.2897307911935,85.2257,48.6976314749095,,h_c + malACP_c + palmACP_c --> 3ooctdACP_c + ACP_c + co2_c
3HAD180_num2,0.0,,,,,3hoctaACP_c --> h2o_c + toctd2eACP_c
MDDEP1pp_num2,0.0,,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num3,0.0,,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num4,0.0,,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num5,0.0,,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num6,0.0,,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP1pp_num7,0.0,,,,,h2o_p + murein4px4p_p --> murein4p4p_p
MDDEP2pp_num2,0.0,,,,,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num3,0.0,,,,,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num4,0.0,,,,,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num5,0.0,,,,,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num6,0.0,,,,,h2o_p + murein3px4p_p --> murein4p3p_p
MDDEP2pp_num7,0.0,,,,,h2o_p + murein3px4p_p --> murein4p3p_p
GTHRDtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,gthrd_e --> gthrd_p
GTHRDtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,gthrd_e --> gthrd_p
GTHRDtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,gthrd_e --> gthrd_p
GLYBt2pp_num2,0.0,,,,,glyb_p + h_p --> glyb_c + h_c
LYSt3pp_num2,0.0,,,,,h_p + lys__L_c --> h_c + lys__L_p
BGLA1_num2,0.0,,,,,6pgg_c + h2o_c --> g6p_c + glc__D_c
BGLA1_num3,0.0,,,,,6pgg_c + h2o_c --> g6p_c + glc__D_c
CHLt2pp_num2,0.0,,,,,chol_p + h_p --> chol_c + h_c
TUNGStex_num2,0.0,1684509.73279686,117.9984,14275.699778953442,,tungs_e --> tungs_p
TUNGStex_num3,0.0,1684509.73279686,121.1028,13909.750499549638,,tungs_e --> tungs_p
TUNGStex_num4,0.0,1684509.73279686,116.7646,14426.544798653533,,tungs_e --> tungs_p
COBALT2tpp_num2,0.0,,,,,cobalt2_p --> cobalt2_c
2MAHMP_num2,0.0,,,,,2mahmp_c + h2o_c --> 4ampm_c + h_c + pi_c
COBALT2t3pp_num2,0.0,,,,,cobalt2_c + h_p --> cobalt2_p + h_c
GALCTNLtex_num2,0.0,1684509.73279686,121.1028,13909.750499549638,,galctn__L_e --> galctn__L_p
GALCTNLtex_num3,0.0,1684509.73279686,41.2193,40867.014548933636,,galctn__L_e --> galctn__L_p
GALCTNLtex_num4,0.0,1684509.73279686,116.7646,14426.544798653533,,galctn__L_e --> galctn__L_p
MALDtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,,mal__D_e --> mal__D_p
MALDtex_num3,0.0,1684509.73279686,121.1028,13909.750499549638,,mal__D_e --> mal__D_p
MALDtex_num4,0.0,1684509.73279686,117.9984,14275.699778953442,,mal__D_e --> mal__D_p
OROTtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,,orot_e --> orot_p
OROTtex_num3,0.0,1684509.73279686,117.9984,14275.699778953442,,orot_e --> orot_p
OROTtex_num4,0.0,1684509.73279686,116.7646,14426.544798653533,,orot_e --> orot_p
5DGLCNtex_num2,0.0,1684509.73279686,41.2193,40867.014548933636,,5dglcn_e --> 5dglcn_p
5DGLCNtex_num3,0.0,1684509.73279686,116.7646,14426.544798653533,,5dglcn_e --> 5dglcn_p
5DGLCNtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,5dglcn_e --> 5dglcn_p
GLYt2pp_num2,0.0,,,,,gly_p + h_p --> gly_c + h_c
ALAt2pp_num2,0.0,,,,,ala__L_p + h_p --> ala__L_c + h_c
NI2t3pp_num2,0.0,,,,,h_p + ni2_c --> h_c + ni2_p
PPAtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,ppa_e --> ppa_p
PPAtex_num3,0.0,1684509.73279686,41.2193,40867.014548933636,,ppa_e --> ppa_p
PPAtex_num4,0.0,1684509.73279686,121.1028,13909.750499549638,,ppa_e --> ppa_p
PSCLYStex_num2,0.0,1684509.73279686,117.9984,14275.699778953442,,psclys_e --> psclys_p
PSCLYStex_num3,0.0,1684509.73279686,121.1028,13909.750499549638,,psclys_e --> psclys_p
PSCLYStex_num4,0.0,1684509.73279686,116.7646,14426.544798653533,,psclys_e --> psclys_p
THYMtex_num2,0.0,1684509.73279686,116.7646,14426.544798653533,,thym_e --> thym_p
THYMtex_num3,0.0,1684509.73279686,41.2193,40867.014548933636,,thym_e --> thym_p
THYMtex_num4,0.0,1684509.73279686,117.9984,14275.699778953442,,thym_e --> thym_p
